AREAS,TIMESTAMP_d,INTERCOS,availabilityFactor_import,availabilityFactor_export,da_price
FR,2016-03-03T19:00:00Z,BE,0.425,0.7916666666666666,37.07
FR,2016-03-03T20:00:00Z,BE,0.425,0.7916666666666666,32.69
FR,2016-03-03T21:00:00Z,BE,0.425,0.7916666666666666,32.03
FR,2016-03-03T22:00:00Z,BE,0.425,0.7916666666666666,29.12
FR,2016-03-03T23:00:00Z,BE,0.425,0.7916666666666666,26.92
FR,2016-03-04T00:00:00Z,BE,0.425,0.7916666666666666,24.1
FR,2016-03-04T01:00:00Z,BE,0.425,0.7916666666666666,21.25
FR,2016-03-04T02:00:00Z,BE,0.425,0.7916666666666666,19.19
FR,2016-03-04T03:00:00Z,BE,0.425,0.7916666666666666,18.99
FR,2016-03-04T04:00:00Z,BE,0.425,0.7916666666666666,20.18
FR,2016-03-04T05:00:00Z,BE,0.425,0.7916666666666666,26.92
FR,2016-03-04T06:00:00Z,BE,0.425,0.7916666666666666,31.73
FR,2016-03-04T07:00:00Z,BE,0.425,0.7916666666666666,33.97
FR,2016-03-04T08:00:00Z,BE,0.425,0.7916666666666666,33.17
FR,2016-03-04T09:00:00Z,BE,0.425,0.7916666666666666,32.05
FR,2016-03-04T10:00:00Z,BE,0.425,0.7916666666666666,37.11
FR,2016-03-04T11:00:00Z,BE,0.425,0.7916666666666666,33.94
FR,2016-03-04T12:00:00Z,BE,0.425,0.7916666666666666,32.52
FR,2016-03-04T13:00:00Z,BE,0.425,0.7916666666666666,34.16
FR,2016-03-04T14:00:00Z,BE,0.425,0.7916666666666666,30
FR,2016-03-04T15:00:00Z,BE,0.425,0.7916666666666666,29.79
FR,2016-03-04T16:00:00Z,BE,0.425,0.7916666666666666,31.24
FR,2016-03-04T17:00:00Z,BE,0.425,0.7916666666666666,33.99
FR,2016-03-04T18:00:00Z,BE,0.425,0.7916666666666666,38.57
FR,2016-03-04T19:00:00Z,BE,0.425,0.7916666666666666,37.44
FR,2016-03-04T20:00:00Z,BE,0.425,0.7916666666666666,33.95
FR,2016-03-04T21:00:00Z,BE,0.425,0.7916666666666666,33.94
FR,2016-03-04T22:00:00Z,BE,0.425,0.7916666666666666,28.96
FR,2016-03-04T23:00:00Z,BE,0.425,0.7916666666666666,33.04
FR,2016-03-05T00:00:00Z,BE,0.425,0.7916666666666666,24.35
FR,2016-03-05T01:00:00Z,BE,0.425,0.7916666666666666,19.68
FR,2016-03-05T02:00:00Z,BE,0.425,0.7916666666666666,18.96
FR,2016-03-05T03:00:00Z,BE,0.425,0.7916666666666666,18.88
FR,2016-03-05T04:00:00Z,BE,0.425,0.7916666666666666,19.01
FR,2016-03-05T05:00:00Z,BE,0.425,0.7916666666666666,19.16
FR,2016-03-05T06:00:00Z,BE,0.425,0.7916666666666666,20.75
FR,2016-03-05T07:00:00Z,BE,0.425,0.7916666666666666,24.55
FR,2016-03-05T08:00:00Z,BE,0.425,0.7916666666666666,27.22
FR,2016-03-05T09:00:00Z,BE,0.425,0.7916666666666666,32.18
FR,2016-03-05T10:00:00Z,BE,0.425,0.7916666666666666,25.93
FR,2016-03-05T11:00:00Z,BE,0.425,0.7916666666666666,24.93
FR,2016-03-05T12:00:00Z,BE,0.425,0.7916666666666666,23.49
FR,2016-03-05T13:00:00Z,BE,0.425,0.7916666666666666,21.29
FR,2016-03-05T14:00:00Z,BE,0.425,0.7916666666666666,20.57
FR,2016-03-05T15:00:00Z,BE,0.425,0.7916666666666666,21.25
FR,2016-03-05T16:00:00Z,BE,0.425,0.7916666666666666,25.92
FR,2016-03-05T17:00:00Z,BE,0.425,0.7916666666666666,34.02
FR,2016-03-05T18:00:00Z,BE,0.425,0.7916666666666666,35
FR,2016-03-05T19:00:00Z,BE,0.425,0.7916666666666666,27.86
FR,2016-03-05T20:00:00Z,BE,0.425,0.7916666666666666,24.44
FR,2016-03-05T21:00:00Z,BE,0.425,0.7916666666666666,25.18
FR,2016-03-05T22:00:00Z,BE,0.425,0.7916666666666666,25.12
FR,2016-03-05T23:00:00Z,BE,0.425,0.7916666666666666,20.69
FR,2016-03-06T00:00:00Z,BE,0.425,0.7916666666666666,19.94
FR,2016-03-06T01:00:00Z,BE,0.425,0.7916666666666666,19.13
FR,2016-03-06T02:00:00Z,BE,0.425,0.7916666666666666,18.69
FR,2016-03-06T03:00:00Z,BE,0.425,0.7916666666666666,18.58
FR,2016-03-06T04:00:00Z,BE,0.425,0.7916666666666666,18.83
FR,2016-03-06T05:00:00Z,BE,0.425,0.7916666666666666,18.65
FR,2016-03-06T06:00:00Z,BE,0.425,0.7916666666666666,18.78
FR,2016-03-06T07:00:00Z,BE,0.425,0.7916666666666666,19.28
FR,2016-03-06T08:00:00Z,BE,0.425,0.7916666666666666,19.99
FR,2016-03-06T09:00:00Z,BE,0.425,0.7916666666666666,20.26
FR,2016-03-06T10:00:00Z,BE,0.425,0.7916666666666666,20.51
FR,2016-03-06T11:00:00Z,BE,0.425,0.7916666666666666,20.04
FR,2016-03-06T12:00:00Z,BE,0.425,0.7916666666666666,19.14
FR,2016-03-06T13:00:00Z,BE,0.425,0.7916666666666666,18.24
FR,2016-03-06T14:00:00Z,BE,0.425,0.7916666666666666,18.23
FR,2016-03-06T15:00:00Z,BE,0.425,0.7916666666666666,18.73
FR,2016-03-06T16:00:00Z,BE,0.425,0.7916666666666666,20.57
FR,2016-03-06T17:00:00Z,BE,0.425,0.7916666666666666,28.93
FR,2016-03-06T18:00:00Z,BE,0.425,0.7916666666666666,31.62
FR,2016-03-06T19:00:00Z,BE,0.425,0.7916666666666666,29.17
FR,2016-03-06T20:00:00Z,BE,0.425,0.7916666666666666,26.1
FR,2016-03-06T21:00:00Z,BE,0.425,0.7916666666666666,27.44
FR,2016-03-06T22:00:00Z,BE,0.425,0.7916666666666666,27.09
FR,2016-03-06T23:00:00Z,BE,0.425,0.7916666666666666,25.45
FR,2016-03-07T00:00:00Z,BE,0.425,0.7916666666666666,23.3
FR,2016-03-07T01:00:00Z,BE,0.425,0.7916666666666666,22.23
FR,2016-03-07T02:00:00Z,BE,0.425,0.7916666666666666,20.02
FR,2016-03-07T03:00:00Z,BE,0.425,0.7916666666666666,20.44
FR,2016-03-07T04:00:00Z,BE,0.425,0.7916666666666666,21.87
FR,2016-03-07T05:00:00Z,BE,0.425,0.7916666666666666,34.08
FR,2016-03-07T06:00:00Z,BE,0.425,0.7916666666666666,39.5
FR,2016-03-07T07:00:00Z,BE,0.425,0.7916666666666666,45.59
FR,2016-03-07T08:00:00Z,BE,0.425,0.7916666666666666,43.16
FR,2016-03-07T09:00:00Z,BE,0.425,0.7916666666666666,40.25
FR,2016-03-07T10:00:00Z,BE,0.425,0.7916666666666666,38.08
FR,2016-03-07T11:00:00Z,BE,0.425,0.7916666666666666,32.84
FR,2016-03-07T12:00:00Z,BE,0.425,0.7916666666666666,29.29
FR,2016-03-07T13:00:00Z,BE,0.425,0.7916666666666666,27.72
FR,2016-03-07T14:00:00Z,BE,0.425,0.7916666666666666,27.1
FR,2016-03-07T15:00:00Z,BE,0.425,0.7916666666666666,30.07
FR,2016-03-07T16:00:00Z,BE,0.425,0.7916666666666666,34.47
FR,2016-03-07T17:00:00Z,BE,0.425,0.7916666666666666,48.29
FR,2016-03-07T18:00:00Z,BE,0.425,0.7916666666666666,49.3
FR,2016-03-07T19:00:00Z,BE,0.425,0.7916666666666666,34.47
FR,2016-03-07T20:00:00Z,BE,0.425,0.7916666666666666,31.26
FR,2016-03-07T21:00:00Z,BE,0.425,0.7916666666666666,30.38
FR,2016-03-07T22:00:00Z,BE,0.425,0.7916666666666666,24.5
FR,2016-03-07T23:00:00Z,BE,0.425,0.7916666666666666,22.39
FR,2016-03-08T00:00:00Z,BE,0.425,0.7916666666666666,22.91
FR,2016-03-08T01:00:00Z,BE,0.425,0.7916666666666666,22.81
FR,2016-03-08T02:00:00Z,BE,0.425,0.7916666666666666,22
FR,2016-03-08T03:00:00Z,BE,0.425,0.7916666666666666,21.67
FR,2016-03-08T04:00:00Z,BE,0.425,0.7916666666666666,22.7
FR,2016-03-08T05:00:00Z,BE,0.425,0.7916666666666666,27.44
FR,2016-03-08T06:00:00Z,BE,0.425,0.7916666666666666,37.73
FR,2016-03-08T07:00:00Z,BE,0.425,0.7916666666666666,40.23
FR,2016-03-08T08:00:00Z,BE,0.425,0.7916666666666666,37.46
FR,2016-03-08T09:00:00Z,BE,0.425,0.7916666666666666,35.78
FR,2016-03-08T10:00:00Z,BE,0.425,0.7916666666666666,32.69
FR,2016-03-08T11:00:00Z,BE,0.425,0.7916666666666666,28.97
FR,2016-03-08T12:00:00Z,BE,0.425,0.7916666666666666,33.59
FR,2016-03-08T13:00:00Z,BE,0.425,0.7916666666666666,30.72
FR,2016-03-08T14:00:00Z,BE,0.425,0.7916666666666666,30.84
FR,2016-03-08T15:00:00Z,BE,0.425,0.7916666666666666,27.92
FR,2016-03-08T16:00:00Z,BE,0.425,0.7916666666666666,33.1
FR,2016-03-08T17:00:00Z,BE,0.425,0.7916666666666666,44.93
FR,2016-03-08T18:00:00Z,BE,0.425,0.7916666666666666,45.51
FR,2016-03-08T19:00:00Z,BE,0.425,0.7916666666666666,36.05
FR,2016-03-08T20:00:00Z,BE,0.425,0.7916666666666666,27.57
FR,2016-03-08T21:00:00Z,BE,0.425,0.7916666666666666,29.01
FR,2016-03-08T22:00:00Z,BE,0.425,0.7916666666666666,27.69
FR,2016-03-08T23:00:00Z,BE,0.425,0.7916666666666666,23.8
FR,2016-03-09T00:00:00Z,BE,0.425,0.7916666666666666,22.63
FR,2016-03-09T01:00:00Z,BE,0.425,0.7916666666666666,20.94
FR,2016-03-09T02:00:00Z,BE,0.425,0.7916666666666666,20.08
FR,2016-03-09T03:00:00Z,BE,0.425,0.7916666666666666,20.01
FR,2016-03-09T04:00:00Z,BE,0.425,0.7916666666666666,21.14
FR,2016-03-09T05:00:00Z,BE,0.425,0.7916666666666666,24.95
FR,2016-03-09T06:00:00Z,BE,0.425,0.7916666666666666,31.92
FR,2016-03-09T07:00:00Z,BE,0.425,0.7916666666666666,37.56
FR,2016-03-09T08:00:00Z,BE,0.425,0.7916666666666666,32.51
FR,2016-03-09T09:00:00Z,BE,0.425,0.7916666666666666,27.44
FR,2016-03-09T10:00:00Z,BE,0.425,0.7916666666666666,24.84
FR,2016-03-09T11:00:00Z,BE,0.425,0.7916666666666666,23.93
FR,2016-03-09T12:00:00Z,BE,0.425,0.7916666666666666,24.58
FR,2016-03-09T13:00:00Z,BE,0.425,0.7916666666666666,23.21
FR,2016-03-09T14:00:00Z,BE,0.425,0.7916666666666666,24.21
FR,2016-03-09T15:00:00Z,BE,0.425,0.7916666666666666,24.83
FR,2016-03-09T16:00:00Z,BE,0.425,0.7916666666666666,33
FR,2016-03-09T17:00:00Z,BE,0.425,0.7916666666666666,38.77
FR,2016-03-09T18:00:00Z,BE,0.425,0.7916666666666666,48.73
FR,2016-03-09T19:00:00Z,BE,0.425,0.7916666666666666,29.81
FR,2016-03-09T20:00:00Z,BE,0.425,0.7916666666666666,25.8
FR,2016-03-09T21:00:00Z,BE,0.425,0.7916666666666666,27.51
FR,2016-03-09T22:00:00Z,BE,0.425,0.7916666666666666,25.91
FR,2016-03-09T23:00:00Z,BE,0.425,0.7916666666666666,32.97
FR,2016-03-10T00:00:00Z,BE,0.425,0.7916666666666666,27.08
FR,2016-03-10T01:00:00Z,BE,0.425,0.7916666666666666,27.28
FR,2016-03-10T02:00:00Z,BE,0.425,0.7916666666666666,24.75
FR,2016-03-10T03:00:00Z,BE,0.425,0.7916666666666666,24.26
FR,2016-03-10T04:00:00Z,BE,0.425,0.7916666666666666,25.11
FR,2016-03-10T05:00:00Z,BE,0.425,0.7916666666666666,28.48
FR,2016-03-10T06:00:00Z,BE,0.425,0.7916666666666666,35.44
FR,2016-03-10T07:00:00Z,BE,0.425,0.7916666666666666,45.4
FR,2016-03-10T08:00:00Z,BE,0.425,0.7916666666666666,44.34
FR,2016-03-10T09:00:00Z,BE,0.425,0.7916666666666666,37.99
FR,2016-03-10T10:00:00Z,BE,0.425,0.7916666666666666,35.53
FR,2016-03-10T11:00:00Z,BE,0.425,0.7916666666666666,26.35
FR,2016-03-10T12:00:00Z,BE,0.425,0.7916666666666666,25
FR,2016-03-10T13:00:00Z,BE,0.425,0.7916666666666666,25
FR,2016-03-10T14:00:00Z,BE,0.425,0.7916666666666666,24.89
FR,2016-03-10T15:00:00Z,BE,0.425,0.7916666666666666,25.03
FR,2016-03-10T16:00:00Z,BE,0.425,0.7916666666666666,29.95
FR,2016-03-10T17:00:00Z,BE,0.425,0.7916666666666666,35.49
FR,2016-03-10T18:00:00Z,BE,0.425,0.7916666666666666,44.96
FR,2016-03-10T19:00:00Z,BE,0.425,0.7916666666666666,36.29
FR,2016-03-10T20:00:00Z,BE,0.425,0.7916666666666666,30.87
FR,2016-03-10T21:00:00Z,BE,0.425,0.7916666666666666,28.28
FR,2016-03-10T22:00:00Z,BE,0.425,0.7916666666666666,30.96
FR,2016-03-10T23:00:00Z,BE,0.425,0.7916666666666666,28.73
FR,2016-03-11T00:00:00Z,BE,0.425,0.7916666666666666,26.75
FR,2016-03-11T01:00:00Z,BE,0.425,0.7916666666666666,24.07
FR,2016-03-11T02:00:00Z,BE,0.425,0.7916666666666666,22.29
FR,2016-03-11T03:00:00Z,BE,0.425,0.7916666666666666,21.75
FR,2016-03-11T04:00:00Z,BE,0.425,0.7916666666666666,25.29
FR,2016-03-11T05:00:00Z,BE,0.425,0.7916666666666666,29.95
FR,2016-03-11T06:00:00Z,BE,0.425,0.7916666666666666,35.73
FR,2016-03-11T07:00:00Z,BE,0.425,0.7916666666666666,38.34
FR,2016-03-11T08:00:00Z,BE,0.425,0.7916666666666666,36.69
FR,2016-03-11T09:00:00Z,BE,0.425,0.7916666666666666,32.91
FR,2016-03-11T10:00:00Z,BE,0.425,0.7916666666666666,32.1
FR,2016-03-11T11:00:00Z,BE,0.425,0.7916666666666666,31.2
FR,2016-03-11T12:00:00Z,BE,0.425,0.7916666666666666,27.03
FR,2016-03-11T13:00:00Z,BE,0.425,0.7916666666666666,25.01
FR,2016-03-11T14:00:00Z,BE,0.425,0.7916666666666666,24.92
FR,2016-03-11T15:00:00Z,BE,0.425,0.7916666666666666,24.88
FR,2016-03-11T16:00:00Z,BE,0.425,0.7916666666666666,27.9
FR,2016-03-11T17:00:00Z,BE,0.425,0.7916666666666666,32.55
FR,2016-03-11T18:00:00Z,BE,0.425,0.7916666666666666,35.69
FR,2016-03-11T19:00:00Z,BE,0.425,0.7916666666666666,34.87
FR,2016-03-11T20:00:00Z,BE,0.425,0.7916666666666666,27.15
FR,2016-03-11T21:00:00Z,BE,0.425,0.7916666666666666,31.53
FR,2016-03-11T22:00:00Z,BE,0.425,0.7916666666666666,32.55
FR,2016-03-11T23:00:00Z,BE,0.425,0.7916666666666666,29.01
FR,2016-03-12T00:00:00Z,BE,0.425,0.7916666666666666,26.1
FR,2016-03-12T01:00:00Z,BE,0.425,0.7916666666666666,25.69
FR,2016-03-12T02:00:00Z,BE,0.425,0.7916666666666666,24.5
FR,2016-03-12T03:00:00Z,BE,0.425,0.7916666666666666,23.26
FR,2016-03-12T04:00:00Z,BE,0.425,0.7916666666666666,24.5
FR,2016-03-12T05:00:00Z,BE,0.425,0.7916666666666666,25.45
FR,2016-03-12T06:00:00Z,BE,0.425,0.7916666666666666,25.51
FR,2016-03-12T07:00:00Z,BE,0.425,0.7916666666666666,28.91
FR,2016-03-12T08:00:00Z,BE,0.425,0.7916666666666666,30.09
FR,2016-03-12T09:00:00Z,BE,0.425,0.7916666666666666,29.26
FR,2016-03-12T10:00:00Z,BE,0.425,0.7916666666666666,28.44
FR,2016-03-12T11:00:00Z,BE,0.425,0.7916666666666666,27.6
FR,2016-03-12T12:00:00Z,BE,0.425,0.7916666666666666,25.01
FR,2016-03-12T13:00:00Z,BE,0.425,0.7916666666666666,23.38
FR,2016-03-12T14:00:00Z,BE,0.425,0.7916666666666666,22.96
FR,2016-03-12T15:00:00Z,BE,0.425,0.7916666666666666,23.67
FR,2016-03-12T16:00:00Z,BE,0.425,0.7916666666666666,27.07
FR,2016-03-12T17:00:00Z,BE,0.425,0.7916666666666666,34.09
FR,2016-03-12T18:00:00Z,BE,0.425,0.7916666666666666,36.97
FR,2016-03-12T19:00:00Z,BE,0.425,0.7916666666666666,35
FR,2016-03-12T20:00:00Z,BE,0.425,0.7916666666666666,30.17
FR,2016-03-12T21:00:00Z,BE,0.425,0.7916666666666666,30.91
FR,2016-03-12T22:00:00Z,BE,0.425,0.7916666666666666,30
FR,2016-03-12T23:00:00Z,BE,0.425,0.7916666666666666,26.51
FR,2016-03-13T00:00:00Z,BE,0.425,0.7916666666666666,22.84
FR,2016-03-13T01:00:00Z,BE,0.425,0.7916666666666666,21.67
FR,2016-03-13T02:00:00Z,BE,0.425,0.7916666666666666,21.05
FR,2016-03-13T03:00:00Z,BE,0.425,0.7916666666666666,21.12
FR,2016-03-13T04:00:00Z,BE,0.425,0.7916666666666666,21.17
FR,2016-03-13T05:00:00Z,BE,0.425,0.7916666666666666,21.11
FR,2016-03-13T06:00:00Z,BE,0.425,0.7916666666666666,21.08
FR,2016-03-13T07:00:00Z,BE,0.425,0.7916666666666666,21.31
FR,2016-03-13T08:00:00Z,BE,0.425,0.7916666666666666,21.69
FR,2016-03-13T09:00:00Z,BE,0.425,0.7916666666666666,21.73
FR,2016-03-13T10:00:00Z,BE,0.425,0.7916666666666666,21.69
FR,2016-03-13T11:00:00Z,BE,0.425,0.7916666666666666,21.07
FR,2016-03-13T12:00:00Z,BE,0.425,0.7916666666666666,19.4
FR,2016-03-13T13:00:00Z,BE,0.425,0.7916666666666666,15.56
FR,2016-03-13T14:00:00Z,BE,0.425,0.7916666666666666,14.5
FR,2016-03-13T15:00:00Z,BE,0.425,0.7916666666666666,15.26
FR,2016-03-13T16:00:00Z,BE,0.425,0.7916666666666666,20.19
FR,2016-03-13T17:00:00Z,BE,0.425,0.7916666666666666,26.08
FR,2016-03-13T18:00:00Z,BE,0.425,0.7916666666666666,33.55
FR,2016-03-13T19:00:00Z,BE,0.425,0.7916666666666666,31.05
FR,2016-03-13T20:00:00Z,BE,0.425,0.7916666666666666,27.24
FR,2016-03-13T21:00:00Z,BE,0.425,0.7916666666666666,28.93
FR,2016-03-13T22:00:00Z,BE,0.425,0.7916666666666666,26.63
FR,2016-03-13T23:00:00Z,BE,0.425,0.7916666666666666,23.28
FR,2016-03-14T00:00:00Z,BE,0.425,0.7916666666666666,20.7
FR,2016-03-14T01:00:00Z,BE,0.425,0.7916666666666666,20.22
FR,2016-03-14T02:00:00Z,BE,0.425,0.7916666666666666,19.99
FR,2016-03-14T03:00:00Z,BE,0.425,0.7916666666666666,20.36
FR,2016-03-14T04:00:00Z,BE,0.425,0.7916666666666666,23.56
FR,2016-03-14T05:00:00Z,BE,0.425,0.7916666666666666,31.57
FR,2016-03-14T06:00:00Z,BE,0.425,0.7916666666666666,35.43
FR,2016-03-14T07:00:00Z,BE,0.425,0.7916666666666666,35.81
FR,2016-03-14T08:00:00Z,BE,0.425,0.7916666666666666,31.75
FR,2016-03-14T09:00:00Z,BE,0.425,0.7916666666666666,28.82
FR,2016-03-14T10:00:00Z,BE,0.425,0.7916666666666666,24.33
FR,2016-03-14T11:00:00Z,BE,0.425,0.7916666666666666,23.31
FR,2016-03-14T12:00:00Z,BE,0.425,0.7916666666666666,22.84
FR,2016-03-14T13:00:00Z,BE,0.425,0.7916666666666666,22.55
FR,2016-03-14T14:00:00Z,BE,0.425,0.7916666666666666,23.04
FR,2016-03-14T15:00:00Z,BE,0.425,0.7916666666666666,24.8
FR,2016-03-14T16:00:00Z,BE,0.425,0.7916666666666666,29.27
FR,2016-03-14T17:00:00Z,BE,0.425,0.7916666666666666,39.48
FR,2016-03-14T18:00:00Z,BE,0.425,0.7916666666666666,47.92
FR,2016-03-14T19:00:00Z,BE,0.425,0.7916666666666666,34.32
FR,2016-03-14T20:00:00Z,BE,0.425,0.7916666666666666,29.48
FR,2016-03-14T21:00:00Z,BE,0.425,0.7916666666666666,26.37
FR,2016-03-14T22:00:00Z,BE,0.425,0.7916666666666666,28.94
FR,2016-03-14T23:00:00Z,BE,0.425,0.7916666666666666,25.74
FR,2016-03-15T00:00:00Z,BE,0.425,0.7916666666666666,22.41
FR,2016-03-15T01:00:00Z,BE,0.425,0.7916666666666666,21.17
FR,2016-03-15T02:00:00Z,BE,0.425,0.7916666666666666,20.74
FR,2016-03-15T03:00:00Z,BE,0.425,0.7916666666666666,20.91
FR,2016-03-15T04:00:00Z,BE,0.425,0.7916666666666666,25.47
FR,2016-03-15T05:00:00Z,BE,0.425,0.7916666666666666,35.07
FR,2016-03-15T06:00:00Z,BE,0.425,0.7916666666666666,40.74
FR,2016-03-15T07:00:00Z,BE,0.425,0.7916666666666666,42.71
FR,2016-03-15T08:00:00Z,BE,0.425,0.7916666666666666,43.59
FR,2016-03-15T09:00:00Z,BE,0.425,0.7916666666666666,36.09
FR,2016-03-15T10:00:00Z,BE,0.425,0.7916666666666666,34.31
FR,2016-03-15T11:00:00Z,BE,0.425,0.7916666666666666,30.93
FR,2016-03-15T12:00:00Z,BE,0.425,0.7916666666666666,27.44
FR,2016-03-15T13:00:00Z,BE,0.425,0.7916666666666666,24.78
FR,2016-03-15T14:00:00Z,BE,0.425,0.7916666666666666,23.71
FR,2016-03-15T15:00:00Z,BE,0.425,0.7916666666666666,23.3
FR,2016-03-15T16:00:00Z,BE,0.425,0.7916666666666666,25.45
FR,2016-03-15T17:00:00Z,BE,0.425,0.7916666666666666,31.91
FR,2016-03-15T18:00:00Z,BE,0.425,0.7916666666666666,35.39
FR,2016-03-15T19:00:00Z,BE,0.425,0.7916666666666666,33.69
FR,2016-03-15T20:00:00Z,BE,0.425,0.7916666666666666,26.87
FR,2016-03-15T21:00:00Z,BE,0.425,0.7916666666666666,33.76
FR,2016-03-15T22:00:00Z,BE,0.425,0.7916666666666666,24.39
FR,2016-03-15T23:00:00Z,BE,0.425,0.7916666666666666,24.11
FR,2016-03-16T00:00:00Z,BE,0.425,0.7916666666666666,23.7
FR,2016-03-16T01:00:00Z,BE,0.425,0.7916666666666666,23.14
FR,2016-03-16T02:00:00Z,BE,0.425,0.7916666666666666,20.06
FR,2016-03-16T03:00:00Z,BE,0.425,0.7916666666666666,20.49
FR,2016-03-16T04:00:00Z,BE,0.425,0.7916666666666666,23.23
FR,2016-03-16T05:00:00Z,BE,0.425,0.7916666666666666,29.81
FR,2016-03-16T06:00:00Z,BE,0.425,0.7916666666666666,34.9
FR,2016-03-16T07:00:00Z,BE,0.425,0.7916666666666666,35.26
FR,2016-03-16T08:00:00Z,BE,0.425,0.7916666666666666,35.81
FR,2016-03-16T09:00:00Z,BE,0.425,0.7916666666666666,34.11
FR,2016-03-16T10:00:00Z,BE,0.425,0.7916666666666666,29.23
FR,2016-03-16T11:00:00Z,BE,0.425,0.7916666666666666,25.16
FR,2016-03-16T12:00:00Z,BE,0.425,0.7916666666666666,25.49
FR,2016-03-16T13:00:00Z,BE,0.425,0.7916666666666666,22.43
FR,2016-03-16T14:00:00Z,BE,0.425,0.7916666666666666,22.44
FR,2016-03-16T15:00:00Z,BE,0.425,0.7916666666666666,24.58
FR,2016-03-16T16:00:00Z,BE,0.425,0.7916666666666666,29.92
FR,2016-03-16T17:00:00Z,BE,0.425,0.7916666666666666,35.6
FR,2016-03-16T18:00:00Z,BE,0.425,0.7916666666666666,41.27
FR,2016-03-16T19:00:00Z,BE,0.425,0.7916666666666666,34.73
FR,2016-03-16T20:00:00Z,BE,0.425,0.7916666666666666,31
FR,2016-03-16T21:00:00Z,BE,0.425,0.7916666666666666,32.06
FR,2016-03-16T22:00:00Z,BE,0.425,0.7916666666666666,28.8
FR,2016-03-16T23:00:00Z,BE,0.425,0.7916666666666666,23.08
FR,2016-03-17T00:00:00Z,BE,0.425,0.7916666666666666,22.56
FR,2016-03-17T01:00:00Z,BE,0.425,0.7916666666666666,23.65
FR,2016-03-17T02:00:00Z,BE,0.425,0.7916666666666666,22.67
FR,2016-03-17T03:00:00Z,BE,0.425,0.7916666666666666,23.23
FR,2016-03-17T04:00:00Z,BE,0.425,0.7916666666666666,25.06
FR,2016-03-17T05:00:00Z,BE,0.425,0.7916666666666666,33.9
FR,2016-03-17T06:00:00Z,BE,0.425,0.7916666666666666,38.16
FR,2016-03-17T07:00:00Z,BE,0.425,0.7916666666666666,40.46
FR,2016-03-17T08:00:00Z,BE,0.425,0.7916666666666666,34.72
FR,2016-03-17T09:00:00Z,BE,0.425,0.7916666666666666,32.76
FR,2016-03-17T10:00:00Z,BE,0.425,0.7916666666666666,27.68
FR,2016-03-17T11:00:00Z,BE,0.425,0.7916666666666666,23.39
FR,2016-03-17T12:00:00Z,BE,0.425,0.7916666666666666,23.33
FR,2016-03-17T13:00:00Z,BE,0.425,0.7916666666666666,22.69
FR,2016-03-17T14:00:00Z,BE,0.425,0.7916666666666666,26.08
FR,2016-03-17T15:00:00Z,BE,0.425,0.7916666666666666,25.85
FR,2016-03-17T16:00:00Z,BE,0.425,0.7916666666666666,31.92
FR,2016-03-17T17:00:00Z,BE,0.425,0.7916666666666666,38.81
FR,2016-03-17T18:00:00Z,BE,0.425,0.7916666666666666,46.69
FR,2016-03-17T19:00:00Z,BE,0.425,0.7916666666666666,37.76
FR,2016-03-17T20:00:00Z,BE,0.425,0.7916666666666666,30.98
FR,2016-03-17T21:00:00Z,BE,0.425,0.7916666666666666,33.71
FR,2016-03-17T22:00:00Z,BE,0.425,0.7916666666666666,33.03
FR,2016-03-17T23:00:00Z,BE,0.425,0.7916666666666666,35.13
FR,2016-03-18T00:00:00Z,BE,0.425,0.7916666666666666,30.43
FR,2016-03-18T01:00:00Z,BE,0.425,0.7916666666666666,27.37
FR,2016-03-18T02:00:00Z,BE,0.425,0.7916666666666666,26.32
FR,2016-03-18T03:00:00Z,BE,0.425,0.7916666666666666,25.84
FR,2016-03-18T04:00:00Z,BE,0.425,0.7916666666666666,28.42
FR,2016-03-18T05:00:00Z,BE,0.425,0.7916666666666666,35.47
FR,2016-03-18T06:00:00Z,BE,0.425,0.7916666666666666,39.07
FR,2016-03-18T07:00:00Z,BE,0.425,0.7916666666666666,44.2
FR,2016-03-18T08:00:00Z,BE,0.425,0.7916666666666666,39.78
FR,2016-03-18T09:00:00Z,BE,0.425,0.7916666666666666,37.24
FR,2016-03-18T10:00:00Z,BE,0.425,0.7916666666666666,36.29
FR,2016-03-18T11:00:00Z,BE,0.425,0.7916666666666666,31.31
FR,2016-03-18T12:00:00Z,BE,0.425,0.7916666666666666,27.53
FR,2016-03-18T13:00:00Z,BE,0.425,0.7916666666666666,25.38
FR,2016-03-18T14:00:00Z,BE,0.425,0.7916666666666666,23.46
FR,2016-03-18T15:00:00Z,BE,0.425,0.7916666666666666,24.42
FR,2016-03-18T16:00:00Z,BE,0.425,0.7916666666666666,27.82
FR,2016-03-18T17:00:00Z,BE,0.425,0.7916666666666666,33.99
FR,2016-03-18T18:00:00Z,BE,0.425,0.7916666666666666,39.3
FR,2016-03-18T19:00:00Z,BE,0.425,0.7916666666666666,33.91
FR,2016-03-18T20:00:00Z,BE,0.425,0.7916666666666666,27.09
FR,2016-03-18T21:00:00Z,BE,0.425,0.7916666666666666,26.92
FR,2016-03-18T22:00:00Z,BE,0.425,0.7916666666666666,29.38
FR,2016-03-18T23:00:00Z,BE,0.425,0.7916666666666666,35
FR,2016-03-19T00:00:00Z,BE,0.425,0.7916666666666666,30.73
FR,2016-03-19T01:00:00Z,BE,0.425,0.7916666666666666,29.59
