TIMESTAMP,TECHNOLOGIES,availabilityFactor
51,Hydro Water Reservoir,0.9681032383735086
51,Nuclear,0.9388563282116268
52,Fossil Gas,0.9447813185395433
52,Fossil Hard coal,0.6142334552710342
52,Fossil Oil,0.9323308270676691
52,Hydro Water Reservoir,0.9681032383735086
52,Nuclear,0.9388563282116268
53,Fossil Gas,0.9447813185395433
53,Fossil Hard coal,0.6142334552710342
53,Fossil Oil,0.9323308270676691
53,Hydro Water Reservoir,0.9681032383735086
53,Nuclear,0.9388563282116268
54,Fossil Gas,0.9447813185395433
54,Fossil Hard coal,0.6142334552710342
54,Fossil Oil,0.9323308270676691
54,Hydro Water Reservoir,0.9681032383735086
54,Nuclear,0.9388563282116268
55,Fossil Gas,0.9447813185395433
55,Fossil Hard coal,0.6142334552710342
55,Fossil Oil,0.9323308270676691
55,Hydro Water Reservoir,0.9681032383735086
55,Nuclear,0.9388563282116268
56,Fossil Gas,0.9447813185395433
56,Fossil Hard coal,0.6142334552710342
56,Fossil Oil,0.9323308270676691
56,Hydro Water Reservoir,0.9681032383735086
56,Nuclear,0.9388563282116268
57,Fossil Gas,0.9447813185395433
57,Fossil Hard coal,0.6142334552710342
57,Fossil Oil,0.9323308270676691
57,Hydro Water Reservoir,0.9681032383735086
57,Nuclear,0.9388563282116268
58,Fossil Gas,0.9447813185395433
58,Fossil Hard coal,0.6142334552710342
58,Fossil Oil,0.9323308270676691
58,Hydro Water Reservoir,0.9681032383735086
58,Nuclear,0.9388563282116268
59,Fossil Gas,0.9447813185395433
59,Fossil Hard coal,0.6142334552710342
59,Fossil Oil,0.9323308270676691
59,Hydro Water Reservoir,0.9681032383735086
59,Nuclear,0.9388563282116268
60,Fossil Gas,0.9447813185395433
60,Fossil Hard coal,0.6142334552710342
60,Fossil Oil,0.9323308270676691
60,Hydro Water Reservoir,0.9681032383735086
60,Nuclear,0.9388563282116268
61,Fossil Gas,0.9447813185395433
61,Fossil Hard coal,0.6142334552710342
61,Fossil Oil,0.9323308270676691
61,Hydro Water Reservoir,0.9681032383735086
61,Nuclear,0.934737842547125
62,Fossil Gas,0.9447813185395433
62,Fossil Hard coal,0.6142334552710342
62,Fossil Oil,0.9323308270676691
62,Hydro Water Reservoir,0.9681032383735086
62,Nuclear,0.934737842547125
63,Fossil Gas,0.9447813185395433
63,Fossil Hard coal,0.6142334552710342
63,Fossil Oil,0.9323308270676691
63,Hydro Water Reservoir,0.9681032383735086
63,Nuclear,0.934737842547125
64,Fossil Gas,0.9447813185395433
64,Fossil Hard coal,0.6142334552710342
64,Fossil Oil,0.9323308270676691
64,Hydro Water Reservoir,0.9681032383735086
64,Nuclear,0.9364010771424046
65,Fossil Gas,0.9447813185395433
65,Fossil Hard coal,0.6142334552710342
65,Fossil Oil,0.9323308270676691
65,Hydro Water Reservoir,0.9681032383735086
65,Nuclear,0.9364010771424046
66,Fossil Gas,0.9447813185395433
66,Fossil Hard coal,0.6142334552710342
66,Fossil Oil,0.9323308270676691
66,Hydro Water Reservoir,0.9681032383735086
66,Nuclear,0.9364010771424046
67,Fossil Gas,0.9447813185395433
67,Fossil Hard coal,0.6142334552710342
67,Fossil Oil,0.9323308270676691
67,Hydro Water Reservoir,0.9681032383735086
67,Nuclear,0.9364010771424046
68,Fossil Gas,0.9447813185395433
68,Fossil Hard coal,0.6142334552710342
68,Fossil Oil,0.9323308270676691
68,Hydro Water Reservoir,0.9681032383735086
68,Nuclear,0.9364010771424046
69,Fossil Gas,0.9447813185395433
69,Fossil Hard coal,0.6142334552710342
69,Fossil Oil,0.9323308270676691
69,Hydro Water Reservoir,0.9681032383735086
69,Nuclear,0.9364010771424046
70,Fossil Gas,0.9447813185395433
70,Fossil Hard coal,0.6142334552710342
70,Fossil Oil,0.9323308270676691
70,Hydro Water Reservoir,0.9681032383735086
70,Nuclear,0.9364010771424046
71,Fossil Gas,0.9447813185395433
71,Fossil Hard coal,0.6142334552710342
71,Fossil Oil,0.9323308270676691
71,Hydro Water Reservoir,0.9681032383735086
71,Nuclear,0.9364010771424046
72,Fossil Gas,0.9447813185395433
72,Fossil Hard coal,0.6142334552710342
72,Fossil Oil,0.9323308270676691
72,Hydro Water Reservoir,0.9681032383735086
72,Nuclear,0.9364010771424046
73,Fossil Gas,0.9447813185395433
73,Fossil Hard coal,0.6142334552710342
73,Fossil Oil,0.9323308270676691
73,Hydro Water Reservoir,0.9681032383735086
73,Nuclear,0.9364010771424046
74,Fossil Gas,0.9447813185395433
74,Fossil Hard coal,0.6142334552710342
74,Fossil Oil,0.9323308270676691
74,Hydro Water Reservoir,0.9681032383735086
74,Nuclear,0.9364010771424046
75,Fossil Gas,0.9447813185395433
75,Fossil Hard coal,0.6142334552710342
75,Fossil Oil,0.9323308270676691
75,Hydro Water Reservoir,0.9681032383735086
75,Nuclear,0.9196103278948202
76,Fossil Gas,0.9447813185395433
76,Fossil Hard coal,0.6142334552710342
76,Fossil Oil,0.9323308270676691
76,Hydro Water Reservoir,0.9681032383735086
76,Nuclear,0.9196103278948202
77,Fossil Gas,0.9447813185395433
77,Fossil Hard coal,0.6142334552710342
77,Fossil Oil,0.9323308270676691
77,Hydro Water Reservoir,0.9681032383735086
77,Nuclear,0.9364010771424046
78,Fossil Gas,0.9447813185395433
78,Fossil Hard coal,0.6142334552710342
78,Fossil Oil,0.9323308270676691
78,Hydro Water Reservoir,0.9681032383735086
78,Nuclear,0.9364010771424046
79,Fossil Gas,0.9447813185395433
79,Fossil Hard coal,0.6142334552710342
79,Fossil Oil,0.9323308270676691
79,Hydro Water Reservoir,0.9681032383735086
79,Nuclear,0.9364010771424046
80,Fossil Gas,0.9447813185395433
80,Fossil Hard coal,0.6142334552710342
80,Fossil Oil,0.9323308270676691
80,Hydro Water Reservoir,0.9681032383735086
80,Nuclear,0.9364010771424046
81,Fossil Gas,0.9447813185395433
81,Fossil Hard coal,0.6142334552710342
81,Fossil Oil,0.9323308270676691
81,Hydro Water Reservoir,0.9681032383735086
81,Nuclear,0.9364010771424046
82,Fossil Gas,0.9447813185395433
82,Fossil Hard coal,0.6142334552710342
82,Fossil Oil,0.9323308270676691
82,Hydro Water Reservoir,0.9681032383735086
82,Nuclear,0.9364010771424046
83,Fossil Gas,0.9447813185395433
83,Fossil Hard coal,0.6142334552710342
83,Fossil Oil,0.9323308270676691
83,Hydro Water Reservoir,0.9681032383735086
83,Nuclear,0.9364010771424046
84,Fossil Gas,0.9447813185395433
84,Fossil Hard coal,0.6142334552710342
84,Fossil Oil,0.9323308270676691
84,Hydro Water Reservoir,0.9681032383735086
84,Nuclear,0.9364010771424046
85,Fossil Gas,0.9447813185395433
85,Fossil Hard coal,0.6142334552710342
85,Fossil Oil,0.9323308270676691
85,Hydro Water Reservoir,0.9681032383735086
85,Nuclear,0.9364010771424046
86,Fossil Gas,0.9447813185395433
86,Fossil Hard coal,0.6142334552710342
86,Fossil Oil,0.9323308270676691
86,Hydro Water Reservoir,0.9681032383735086
86,Nuclear,0.9346586408997307
87,Fossil Gas,0.9447813185395433
87,Fossil Hard coal,0.6142334552710342
87,Fossil Oil,0.9323308270676691
87,Hydro Water Reservoir,0.9681032383735086
87,Nuclear,0.9346586408997307
88,Fossil Gas,0.9447813185395433
88,Fossil Hard coal,0.6142334552710342
88,Fossil Oil,0.9323308270676691
88,Hydro Water Reservoir,0.9681032383735086
88,Nuclear,0.9346586408997307
89,Fossil Gas,0.9447813185395433
89,Fossil Hard coal,0.6142334552710342
89,Fossil Oil,0.9323308270676691
89,Hydro Water Reservoir,0.9681032383735086
89,Nuclear,0.9346586408997307
90,Fossil Gas,0.9447813185395433
90,Fossil Hard coal,0.6142334552710342
90,Fossil Oil,0.9323308270676691
90,Hydro Water Reservoir,0.9681032383735086
90,Nuclear,0.9364010771424046
91,Fossil Gas,0.9447813185395433
91,Fossil Hard coal,0.6142334552710342
91,Fossil Oil,0.9323308270676691
91,Hydro Water Reservoir,0.9542244947650353
91,Nuclear,0.9364010771424046
92,Fossil Gas,0.9447813185395433
92,Fossil Hard coal,0.6142334552710342
92,Fossil Oil,0.9323308270676691
92,Hydro Water Reservoir,0.9542244947650353
92,Nuclear,0.9364010771424046
93,Fossil Gas,0.9447813185395433
93,Fossil Hard coal,0.6142334552710342
93,Fossil Oil,0.9323308270676691
93,Hydro Water Reservoir,0.9542244947650353
93,Nuclear,0.9364010771424046
94,Fossil Gas,0.9447813185395433
94,Fossil Hard coal,0.6142334552710342
94,Fossil Oil,0.9323308270676691
94,Hydro Water Reservoir,0.9542244947650353
94,Nuclear,0.9364010771424046
95,Fossil Gas,0.9447813185395433
95,Fossil Hard coal,0.8071167276355171
95,Fossil Oil,0.9323308270676691
95,Hydro Water Reservoir,0.9542244947650353
95,Nuclear,0.9364010771424046
96,Fossil Gas,0.9447813185395433
96,Fossil Hard coal,0.8071167276355171
96,Fossil Oil,0.9323308270676691
96,Hydro Water Reservoir,0.9542244947650353
96,Nuclear,0.9507365753207667
97,Fossil Gas,0.9447813185395433
97,Fossil Hard coal,0.8071167276355171
97,Fossil Oil,0.9323308270676691
97,Hydro Water Reservoir,0.9542244947650353
97,Nuclear,0.9507365753207667
98,Fossil Gas,0.9447813185395433
98,Fossil Hard coal,0.8071167276355171
98,Fossil Oil,0.9323308270676691
98,Hydro Water Reservoir,0.9542244947650353
98,Nuclear,0.9507365753207667
99,Fossil Gas,0.9447813185395433
99,Fossil Hard coal,0.8071167276355171
99,Fossil Oil,0.9323308270676691
99,Hydro Water Reservoir,0.9542244947650353
99,Nuclear,0.9507365753207667
100,Fossil Gas,0.9447813185395433
100,Fossil Hard coal,0.8071167276355171
100,Fossil Oil,0.9323308270676691
100,Hydro Water Reservoir,0.9542244947650353
100,Nuclear,0.9507365753207667
101,Fossil Gas,0.9447813185395433
101,Fossil Hard coal,0.8071167276355171
101,Fossil Oil,0.9323308270676691
101,Hydro Water Reservoir,0.9542244947650353
101,Nuclear,0.9507365753207667
102,Fossil Gas,0.9447813185395433
102,Fossil Hard coal,0.8071167276355171
102,Fossil Oil,0.9323308270676691
102,Hydro Water Reservoir,0.9542244947650353
102,Nuclear,0.9507365753207667
103,Fossil Gas,0.9447813185395433
103,Fossil Hard coal,0.8071167276355171
103,Fossil Oil,0.9323308270676691
103,Hydro Water Reservoir,0.9542244947650353
103,Nuclear,0.9507365753207667
104,Fossil Gas,0.9447813185395433
104,Fossil Hard coal,0.8071167276355171
104,Fossil Oil,0.9323308270676691
104,Hydro Water Reservoir,0.9542244947650353
104,Nuclear,0.9507365753207667
105,Fossil Gas,0.9447813185395433
105,Fossil Hard coal,0.8071167276355171
105,Fossil Oil,0.9323308270676691
105,Hydro Water Reservoir,0.9542244947650353
105,Nuclear,0.9507365753207667
106,Fossil Gas,0.9447813185395433
106,Fossil Hard coal,0.8071167276355171
106,Fossil Oil,0.9323308270676691
106,Hydro Water Reservoir,0.9542244947650353
106,Nuclear,0.9507365753207667
107,Fossil Gas,0.9447813185395433
107,Fossil Hard coal,0.8071167276355171
107,Fossil Oil,0.9323308270676691
107,Hydro Water Reservoir,0.9542244947650353
107,Nuclear,0.9507365753207667
108,Fossil Gas,0.9447813185395433
108,Fossil Hard coal,0.8071167276355171
108,Fossil Oil,0.9323308270676691
108,Hydro Water Reservoir,0.9542244947650353
108,Nuclear,0.9507365753207667
109,Fossil Gas,0.9447813185395433
109,Fossil Hard coal,0.8071167276355171
109,Fossil Oil,0.9323308270676691
109,Hydro Water Reservoir,0.9542244947650353
109,Nuclear,0.9507365753207667
110,Fossil Gas,0.9447813185395433
110,Fossil Hard coal,0.8071167276355171
110,Fossil Oil,0.9323308270676691
110,Hydro Water Reservoir,0.9542244947650353
110,Nuclear,0.9651512751465231
111,Fossil Gas,0.9447813185395433
111,Fossil Hard coal,0.8071167276355171
111,Fossil Oil,0.9323308270676691
111,Hydro Water Reservoir,0.9542244947650353
111,Nuclear,0.9651512751465231
112,Fossil Gas,0.9447813185395433
112,Fossil Hard coal,0.8071167276355171
112,Fossil Oil,0.9323308270676691
112,Hydro Water Reservoir,0.9542244947650353
112,Nuclear,0.9651512751465231
113,Fossil Gas,0.9447813185395433
113,Fossil Hard coal,0.8071167276355171
113,Fossil Oil,0.9113938692886061
113,Hydro Water Reservoir,0.9542244947650353
113,Nuclear,0.9651512751465231
114,Fossil Gas,0.9447813185395433
114,Fossil Hard coal,0.8071167276355171
114,Fossil Oil,0.9113938692886061
114,Hydro Water Reservoir,0.9542244947650353
114,Nuclear,0.9651512751465231
115,Fossil Gas,0.9447813185395433
115,Fossil Hard coal,0.8071167276355171
115,Fossil Oil,0.9113938692886061
115,Hydro Water Reservoir,0.9542244947650353
115,Nuclear,0.9651512751465231
116,Fossil Gas,0.9447813185395433
116,Fossil Hard coal,0.8071167276355171
116,Fossil Oil,0.9113938692886061
116,Hydro Water Reservoir,0.9542244947650353
116,Nuclear,0.9651512751465231
117,Fossil Gas,0.9447813185395433
117,Fossil Hard coal,0.8071167276355171
117,Fossil Oil,0.9113938692886061
117,Hydro Water Reservoir,0.9542244947650353
117,Nuclear,0.9651512751465231
118,Fossil Gas,0.9447813185395433
118,Fossil Hard coal,0.8071167276355171
118,Fossil Oil,0.9113938692886061
118,Hydro Water Reservoir,0.9542244947650353
118,Nuclear,0.9651512751465231
119,Fossil Gas,0.9447813185395433
119,Fossil Hard coal,0.8071167276355171
119,Fossil Oil,0.9113938692886061
119,Hydro Water Reservoir,0.9542244947650353
119,Nuclear,0.9651512751465231
120,Fossil Gas,0.9447813185395433
120,Fossil Hard coal,0.8071167276355171
120,Fossil Oil,0.9113938692886061
120,Hydro Water Reservoir,0.9542244947650353
120,Nuclear,0.9651512751465231
121,Fossil Gas,0.9447813185395433
121,Fossil Hard coal,0.8071167276355171
121,Fossil Oil,0.9113938692886061
121,Hydro Water Reservoir,0.9542244947650353
121,Nuclear,0.9651512751465231
122,Fossil Gas,0.9447813185395433
122,Fossil Hard coal,0.8071167276355171
122,Fossil Oil,0.9113938692886061
122,Hydro Water Reservoir,0.9542244947650353
122,Nuclear,0.9651512751465231
123,Fossil Gas,0.9447813185395433
123,Fossil Hard coal,0.8071167276355171
123,Fossil Oil,0.9113938692886061
123,Hydro Water Reservoir,0.9542244947650353
123,Nuclear,0.9651512751465231
124,Fossil Gas,0.9447813185395433
124,Fossil Hard coal,0.8071167276355171
124,Fossil Oil,0.9113938692886061
124,Hydro Water Reservoir,0.9542244947650353
124,Nuclear,0.9651512751465231
125,Fossil Gas,0.9447813185395433
125,Fossil Hard coal,0.8071167276355171
125,Fossil Oil,0.9113938692886061
125,Hydro Water Reservoir,0.9542244947650353
125,Nuclear,0.9651512751465231
126,Fossil Gas,0.9447813185395433
126,Fossil Hard coal,0.8071167276355171
126,Fossil Oil,0.9113938692886061
126,Hydro Water Reservoir,0.9542244947650353
126,Nuclear,0.9796451766196737
127,Fossil Gas,0.9447813185395433
127,Fossil Hard coal,0.8071167276355171
127,Fossil Oil,0.9113938692886061
127,Hydro Water Reservoir,0.9542244947650353
127,Nuclear,0.9796451766196737
128,Fossil Gas,0.9447813185395433
128,Fossil Hard coal,0.8071167276355171
128,Fossil Oil,0.9113938692886061
128,Hydro Water Reservoir,0.9542244947650353
128,Nuclear,0.9796451766196737
129,Fossil Gas,0.9447813185395433
129,Fossil Hard coal,0.8071167276355171
129,Fossil Oil,0.9113938692886061
129,Hydro Water Reservoir,0.9542244947650353
129,Nuclear,0.9796451766196737
130,Fossil Gas,0.9447813185395433
130,Fossil Hard coal,0.8071167276355171
130,Fossil Oil,0.9113938692886061
130,Hydro Water Reservoir,0.9542244947650353
130,Nuclear,0.9796451766196737
131,Fossil Gas,0.9447813185395433
131,Fossil Hard coal,0.8071167276355171
131,Fossil Oil,0.9113938692886061
131,Hydro Water Reservoir,0.9542244947650353
131,Nuclear,0.9796451766196737
132,Fossil Gas,0.9447813185395433
132,Fossil Hard coal,0.8071167276355171
132,Fossil Oil,0.9113938692886061
132,Hydro Water Reservoir,0.9542244947650353
132,Nuclear,0.9796451766196737
133,Fossil Gas,0.9447813185395433
133,Fossil Hard coal,0.8071167276355171
133,Fossil Oil,0.9113938692886061
133,Hydro Water Reservoir,0.9542244947650353
133,Nuclear,0.9789323617931253
134,Fossil Gas,0.9447813185395433
134,Fossil Hard coal,0.8071167276355171
134,Fossil Oil,0.9113938692886061
134,Hydro Water Reservoir,0.9542244947650353
134,Nuclear,0.9789323617931253
135,Fossil Gas,0.9447813185395433
135,Fossil Hard coal,0.8071167276355171
135,Fossil Oil,0.9113938692886061
135,Hydro Water Reservoir,0.9542244947650353
135,Nuclear,0.9789323617931253
136,Fossil Gas,0.9447813185395433
136,Fossil Hard coal,0.8071167276355171
136,Fossil Oil,0.9113938692886061
136,Hydro Water Reservoir,0.9542244947650353
136,Nuclear,0.9789323617931253
137,Fossil Gas,0.9447813185395433
137,Fossil Hard coal,0.8071167276355171
137,Fossil Oil,0.9113938692886061
137,Hydro Water Reservoir,0.9542244947650353
137,Nuclear,0.9789323617931253
138,Fossil Gas,0.9447813185395433
138,Fossil Hard coal,0.8071167276355171
138,Fossil Oil,0.9323308270676691
138,Hydro Water Reservoir,0.9542244947650353
138,Nuclear,0.9789323617931253
139,Fossil Gas,0.9447813185395433
139,Fossil Hard coal,0.8071167276355171
139,Fossil Oil,0.9323308270676691
139,Hydro Water Reservoir,0.9542244947650353
139,Nuclear,0.9796451766196737
140,Fossil Gas,0.9447813185395433
140,Fossil Hard coal,0.8071167276355171
140,Fossil Oil,0.9323308270676691
140,Hydro Water Reservoir,0.9542244947650353
140,Nuclear,0.9796451766196737
141,Fossil Gas,0.9447813185395433
141,Fossil Hard coal,0.8071167276355171
141,Fossil Oil,0.9323308270676691
141,Hydro Water Reservoir,0.9542244947650353
