TIMESTAMP,TECHNOLOGIES,availabilityFactor
12,Nuclear,0.8488040551243465
13,Fossil Gas,0.9518860212542334
13,Fossil Hard coal,0.8064731398064732
13,Fossil Oil,1
13,Hydro Water Reservoir,0.9781314542582918
13,Nuclear,0.8488040551243465
14,Fossil Gas,0.9518860212542334
14,Fossil Hard coal,0.8064731398064732
14,Fossil Oil,1
14,Hydro Water Reservoir,0.9781314542582918
14,Nuclear,0.8488040551243465
15,Fossil Gas,0.9518860212542334
15,Fossil Hard coal,0.8064731398064732
15,Fossil Oil,1
15,Hydro Water Reservoir,0.9781314542582918
15,Nuclear,0.8280532235070489
16,Fossil Gas,0.9518860212542334
16,Fossil Hard coal,0.8064731398064732
16,Fossil Oil,1
16,Hydro Water Reservoir,0.9781314542582918
16,Nuclear,0.8280532235070489
17,Fossil Gas,0.9518860212542334
17,Fossil Hard coal,0.8064731398064732
17,Fossil Oil,1
17,Hydro Water Reservoir,0.9781314542582918
17,Nuclear,0.8280532235070489
18,Fossil Gas,0.9518860212542334
18,Fossil Hard coal,0.8064731398064732
18,Fossil Oil,1
18,Hydro Water Reservoir,0.9781314542582918
18,Nuclear,0.8280532235070489
19,Fossil Gas,1
19,Fossil Hard coal,0.8064731398064732
19,Fossil Oil,1
19,Hydro Water Reservoir,0.9781314542582918
19,Nuclear,0.8280532235070489
20,Fossil Gas,1
20,Fossil Hard coal,0.8064731398064732
20,Fossil Oil,1
20,Hydro Water Reservoir,0.9781314542582918
20,Nuclear,0.8280532235070489
21,Fossil Gas,1
21,Fossil Hard coal,0.8064731398064732
21,Fossil Oil,1
21,Hydro Water Reservoir,0.9781314542582918
21,Nuclear,0.8280532235070489
22,Fossil Gas,1
22,Fossil Hard coal,0.8064731398064732
22,Fossil Oil,1
22,Hydro Water Reservoir,0.9781314542582918
22,Nuclear,0.8280532235070489
23,Fossil Gas,1
23,Fossil Hard coal,0.8064731398064732
23,Fossil Oil,1
23,Hydro Water Reservoir,0.9781314542582918
23,Nuclear,0.8280532235070489
24,Fossil Gas,1
24,Fossil Hard coal,0.8064731398064732
24,Fossil Oil,1
24,Hydro Water Reservoir,0.9781314542582918
24,Nuclear,0.8280532235070489
25,Fossil Gas,1
25,Fossil Hard coal,0.8064731398064732
25,Fossil Oil,1
25,Hydro Water Reservoir,0.9781314542582918
25,Nuclear,0.8280532235070489
26,Fossil Gas,1
26,Fossil Hard coal,0.8064731398064732
26,Fossil Oil,1
26,Hydro Water Reservoir,0.9781314542582918
26,Nuclear,0.8370822113099953
27,Fossil Gas,1
27,Fossil Hard coal,0.8064731398064732
27,Fossil Oil,1
27,Hydro Water Reservoir,0.9781314542582918
27,Nuclear,0.8370822113099953
28,Fossil Gas,1
28,Fossil Hard coal,0.8064731398064732
28,Fossil Oil,1
28,Hydro Water Reservoir,0.9781314542582918
28,Nuclear,0.8370822113099953
29,Fossil Gas,1
29,Fossil Hard coal,0.8064731398064732
29,Fossil Oil,1
29,Hydro Water Reservoir,0.9781314542582918
29,Nuclear,0.8370822113099953
30,Fossil Gas,1
30,Fossil Hard coal,0.8064731398064732
30,Fossil Oil,1
30,Hydro Water Reservoir,0.9781314542582918
30,Nuclear,0.8370822113099953
31,Fossil Gas,1
31,Fossil Hard coal,0.8064731398064732
31,Fossil Oil,1
31,Hydro Water Reservoir,0.9781314542582918
31,Nuclear,0.8370822113099953
32,Fossil Gas,1
32,Fossil Hard coal,0.8064731398064732
32,Fossil Oil,1
32,Hydro Water Reservoir,0.9781314542582918
32,Nuclear,0.8370822113099953
33,Fossil Gas,1
33,Fossil Hard coal,0.8064731398064732
33,Fossil Oil,1
33,Hydro Water Reservoir,0.9781314542582918
33,Nuclear,0.8370822113099953
34,Fossil Gas,1
34,Fossil Hard coal,0.8064731398064732
34,Fossil Oil,1
34,Hydro Water Reservoir,0.9781314542582918
34,Nuclear,0.8370822113099953
35,Fossil Gas,1
35,Fossil Hard coal,0.8064731398064732
35,Fossil Oil,1
35,Hydro Water Reservoir,0.9781314542582918
35,Nuclear,0.8370822113099953
36,Fossil Gas,1
36,Fossil Hard coal,0.8064731398064732
36,Fossil Oil,1
36,Hydro Water Reservoir,0.9781314542582918
36,Nuclear,0.8370822113099953
37,Fossil Gas,1
37,Fossil Hard coal,0.8064731398064732
37,Fossil Oil,1
37,Hydro Water Reservoir,0.9781314542582918
37,Nuclear,0.8370822113099953
38,Fossil Gas,1
38,Fossil Hard coal,0.8064731398064732
38,Fossil Oil,1
38,Hydro Water Reservoir,0.9781314542582918
38,Nuclear,0.8370822113099953
39,Fossil Gas,1
39,Fossil Hard coal,0.8064731398064732
39,Fossil Oil,1
39,Hydro Water Reservoir,0.9781314542582918
39,Nuclear,0.8488040551243465
40,Fossil Gas,1
40,Fossil Hard coal,0.8064731398064732
40,Fossil Oil,1
40,Hydro Water Reservoir,0.9781314542582918
40,Nuclear,0.8488040551243465
41,Fossil Gas,1
41,Fossil Hard coal,0.8064731398064732
41,Fossil Oil,1
41,Hydro Water Reservoir,0.9781314542582918
41,Nuclear,0.8488040551243465
42,Fossil Gas,1
42,Fossil Hard coal,0.8064731398064732
42,Fossil Oil,1
42,Hydro Water Reservoir,0.9781314542582918
42,Nuclear,0.8488040551243465
43,Fossil Gas,1
43,Fossil Hard coal,0.8064731398064732
43,Fossil Oil,1
43,Hydro Water Reservoir,0.9781314542582918
43,Nuclear,0.8488040551243465
44,Fossil Gas,1
44,Fossil Hard coal,0.8064731398064732
44,Fossil Oil,1
44,Hydro Water Reservoir,0.9781314542582918
44,Nuclear,0.8488040551243465
45,Fossil Gas,1
45,Fossil Hard coal,0.8064731398064732
45,Fossil Oil,1
45,Hydro Water Reservoir,0.9781314542582918
45,Nuclear,0.8488040551243465
46,Fossil Gas,1
46,Fossil Hard coal,0.8064731398064732
46,Fossil Oil,1
46,Hydro Water Reservoir,0.9781314542582918
46,Nuclear,0.8488040551243465
47,Fossil Gas,1
47,Fossil Hard coal,0.8064731398064732
47,Fossil Oil,1
47,Hydro Water Reservoir,0.9781314542582918
47,Nuclear,0.8488040551243465
48,Fossil Gas,1
48,Fossil Hard coal,0.8064731398064732
48,Fossil Oil,1
48,Hydro Water Reservoir,0.9781314542582918
48,Nuclear,0.8488040551243465
49,Fossil Gas,1
49,Fossil Hard coal,0.8064731398064732
49,Fossil Oil,1
49,Hydro Water Reservoir,0.9781314542582918
49,Nuclear,0.8488040551243465
50,Fossil Gas,1
50,Fossil Hard coal,0.8064731398064732
50,Fossil Oil,1
50,Hydro Water Reservoir,0.9781314542582918
50,Nuclear,0.8488040551243465
51,Fossil Gas,1
51,Fossil Hard coal,0.8064731398064732
51,Fossil Oil,1
51,Hydro Water Reservoir,0.9781314542582918
51,Nuclear,0.8488040551243465
52,Fossil Gas,1
52,Fossil Hard coal,0.8064731398064732
52,Fossil Oil,1
52,Hydro Water Reservoir,0.9781314542582918
52,Nuclear,0.8488040551243465
53,Fossil Gas,1
53,Fossil Hard coal,0.8064731398064732
53,Fossil Oil,1
53,Hydro Water Reservoir,0.9781314542582918
53,Nuclear,0.8488040551243465
54,Fossil Gas,1
54,Fossil Hard coal,0.8064731398064732
54,Fossil Oil,1
54,Hydro Water Reservoir,0.9781314542582918
54,Nuclear,0.8488040551243465
55,Fossil Gas,1
55,Fossil Hard coal,0.8064731398064732
55,Fossil Oil,1
55,Hydro Water Reservoir,0.9781314542582918
55,Nuclear,0.8488040551243465
56,Fossil Gas,1
56,Fossil Hard coal,0.8064731398064732
56,Fossil Oil,1
56,Hydro Water Reservoir,0.9781314542582918
56,Nuclear,0.8488040551243465
57,Fossil Gas,1
57,Fossil Hard coal,0.8064731398064732
57,Fossil Oil,0.9121522693997072
57,Hydro Water Reservoir,0.9781314542582918
57,Nuclear,0.8488040551243465
58,Fossil Gas,1
58,Fossil Hard coal,0.6129462796129462
58,Fossil Oil,0.9121522693997072
58,Hydro Water Reservoir,0.9781314542582918
58,Nuclear,0.8488040551243465
59,Fossil Gas,1
59,Fossil Hard coal,0.6129462796129462
59,Fossil Oil,0.9121522693997072
59,Hydro Water Reservoir,0.9781314542582918
59,Nuclear,0.8488040551243465
60,Fossil Gas,1
60,Fossil Hard coal,0.6129462796129462
60,Fossil Oil,0.9121522693997072
60,Hydro Water Reservoir,0.9781314542582918
60,Nuclear,0.8488040551243465
61,Fossil Gas,1
61,Fossil Hard coal,0.6129462796129462
61,Fossil Oil,0.9121522693997072
61,Hydro Water Reservoir,0.9781314542582918
61,Nuclear,0.8488040551243465
62,Fossil Gas,1
62,Fossil Hard coal,0.6129462796129462
62,Fossil Oil,0.9121522693997072
62,Hydro Water Reservoir,0.9781314542582918
62,Nuclear,0.8488040551243465
63,Fossil Gas,1
63,Fossil Hard coal,0.6129462796129462
63,Fossil Oil,1
63,Hydro Water Reservoir,0.9781314542582918
63,Nuclear,0.8488040551243465
64,Fossil Gas,1
64,Fossil Hard coal,0.6129462796129462
64,Fossil Oil,1
64,Hydro Water Reservoir,0.9781314542582918
64,Nuclear,0.8488040551243465
65,Fossil Gas,1
65,Fossil Hard coal,0.8064731398064732
65,Fossil Oil,1
65,Hydro Water Reservoir,0.9781314542582918
65,Nuclear,0.8488040551243465
66,Fossil Gas,1
66,Fossil Hard coal,0.8064731398064732
66,Fossil Oil,1
66,Hydro Water Reservoir,0.9781314542582918
66,Nuclear,0.8488040551243465
67,Fossil Gas,1
67,Fossil Hard coal,0.8064731398064732
67,Fossil Oil,0.9487554904831625
67,Hydro Water Reservoir,0.9781314542582918
67,Nuclear,0.8280532235070489
68,Fossil Gas,1
68,Fossil Hard coal,0.8064731398064732
68,Fossil Oil,0.9487554904831625
68,Hydro Water Reservoir,0.9781314542582918
68,Nuclear,0.8280532235070489
69,Fossil Gas,0.9492000467126007
69,Fossil Hard coal,0.8064731398064732
69,Fossil Oil,0.9487554904831625
69,Hydro Water Reservoir,0.9781314542582918
69,Nuclear,0.8280532235070489
70,Fossil Gas,0.9492000467126007
70,Fossil Hard coal,0.8064731398064732
70,Fossil Oil,1
70,Hydro Water Reservoir,0.9781314542582918
70,Nuclear,0.8280532235070489
71,Fossil Gas,0.9492000467126007
71,Fossil Hard coal,0.8064731398064732
71,Fossil Oil,1
71,Hydro Water Reservoir,0.9781314542582918
71,Nuclear,0.8280532235070489
72,Fossil Gas,0.9492000467126007
72,Fossil Hard coal,0.8064731398064732
72,Fossil Oil,1
72,Hydro Water Reservoir,0.9781314542582918
72,Nuclear,0.8247267543164898
73,Fossil Gas,0.9492000467126007
73,Fossil Hard coal,0.8064731398064732
73,Fossil Oil,1
73,Hydro Water Reservoir,0.9781314542582918
73,Nuclear,0.8247267543164898
74,Fossil Gas,1
74,Fossil Hard coal,0.8064731398064732
74,Fossil Oil,1
74,Hydro Water Reservoir,0.9781314542582918
74,Nuclear,0.8454775859337874
75,Fossil Gas,1
75,Fossil Hard coal,0.8064731398064732
75,Fossil Oil,1
75,Hydro Water Reservoir,0.9781314542582918
75,Nuclear,0.8454775859337874
76,Fossil Gas,1
76,Fossil Hard coal,0.8064731398064732
76,Fossil Oil,1
76,Hydro Water Reservoir,0.9781314542582918
76,Nuclear,0.8454775859337874
77,Fossil Gas,1
77,Fossil Hard coal,0.8064731398064732
77,Fossil Oil,1
77,Hydro Water Reservoir,0.9781314542582918
77,Nuclear,0.8454775859337874
78,Fossil Gas,1
78,Fossil Hard coal,0.8064731398064732
78,Fossil Oil,1
78,Hydro Water Reservoir,0.9781314542582918
78,Nuclear,0.8454775859337874
79,Fossil Gas,1
79,Fossil Hard coal,0.8064731398064732
79,Fossil Oil,1
79,Hydro Water Reservoir,0.9781314542582918
79,Nuclear,0.8454775859337874
80,Fossil Gas,1
80,Fossil Hard coal,0.8064731398064732
80,Fossil Oil,1
80,Hydro Water Reservoir,0.9781314542582918
80,Nuclear,0.8454775859337874
81,Fossil Gas,1
81,Fossil Hard coal,0.8064731398064732
81,Fossil Oil,1
81,Hydro Water Reservoir,0.9781314542582918
81,Nuclear,0.8454775859337874
82,Fossil Gas,1
82,Fossil Hard coal,0.8064731398064732
82,Fossil Oil,1
82,Hydro Water Reservoir,0.9781314542582918
82,Nuclear,0.8454775859337874
83,Fossil Gas,1
83,Fossil Hard coal,0.8064731398064732
83,Fossil Oil,1
83,Hydro Water Reservoir,0.9781314542582918
83,Nuclear,0.8454775859337874
84,Fossil Gas,1
84,Fossil Hard coal,0.8064731398064732
84,Fossil Oil,1
84,Hydro Water Reservoir,0.9781314542582918
84,Nuclear,0.8454775859337874
85,Fossil Gas,1
85,Fossil Hard coal,0.8064731398064732
85,Fossil Oil,1
85,Hydro Water Reservoir,0.9781314542582918
85,Nuclear,0.8454775859337874
86,Fossil Gas,1
86,Fossil Hard coal,0.8064731398064732
86,Fossil Oil,1
86,Hydro Water Reservoir,0.9637954076053943
86,Nuclear,0.8454775859337874
87,Fossil Gas,1
87,Fossil Hard coal,0.8064731398064732
87,Fossil Oil,1
87,Hydro Water Reservoir,0.9637954076053943
87,Nuclear,0.8454775859337874
88,Fossil Gas,1
88,Fossil Hard coal,0.8064731398064732
88,Fossil Oil,1
88,Hydro Water Reservoir,0.9637954076053943
88,Nuclear,0.8454775859337874
89,Fossil Gas,1
89,Fossil Hard coal,0.8064731398064732
89,Fossil Oil,1
89,Hydro Water Reservoir,0.9781314542582918
89,Nuclear,0.8454775859337874
90,Fossil Gas,1
90,Fossil Hard coal,0.8064731398064732
90,Fossil Oil,1
90,Hydro Water Reservoir,0.9781314542582918
90,Nuclear,0.8454775859337874
91,Fossil Gas,1
91,Fossil Hard coal,0.8064731398064732
91,Fossil Oil,1
91,Hydro Water Reservoir,0.9781314542582918
91,Nuclear,0.8454775859337874
92,Fossil Gas,1
92,Fossil Hard coal,0.8064731398064732
92,Fossil Oil,1
92,Hydro Water Reservoir,0.9781314542582918
92,Nuclear,0.8454775859337874
93,Fossil Gas,1
93,Fossil Hard coal,0.8064731398064732
93,Fossil Oil,1
93,Hydro Water Reservoir,0.9781314542582918
93,Nuclear,0.8454775859337874
94,Fossil Gas,1
94,Fossil Hard coal,0.8064731398064732
94,Fossil Oil,1
94,Hydro Water Reservoir,0.9781314542582918
94,Nuclear,0.847457627118644
95,Fossil Gas,1
95,Fossil Hard coal,0.8064731398064732
95,Fossil Oil,1
95,Hydro Water Reservoir,0.9781314542582918
95,Nuclear,0.8453983842863931
96,Fossil Gas,1
96,Fossil Hard coal,0.8064731398064732
96,Fossil Oil,1
96,Hydro Water Reservoir,0.9781314542582918
96,Nuclear,0.8453983842863931
97,Fossil Gas,1
97,Fossil Hard coal,0.8064731398064732
97,Fossil Oil,1
97,Hydro Water Reservoir,0.9781314542582918
97,Nuclear,0.8453983842863931
98,Fossil Gas,1
98,Fossil Hard coal,0.8064731398064732
98,Fossil Oil,1
98,Hydro Water Reservoir,0.9781314542582918
98,Nuclear,0.8453983842863931
99,Fossil Gas,1
99,Fossil Hard coal,1
99,Fossil Oil,1
99,Hydro Water Reservoir,0.9781314542582918
99,Nuclear,0.8453983842863931
100,Fossil Gas,1
100,Fossil Hard coal,1
100,Fossil Oil,1
100,Hydro Water Reservoir,0.9781314542582918
100,Nuclear,0.847457627118644
101,Fossil Gas,1
101,Fossil Hard coal,1
101,Fossil Oil,1
101,Hydro Water Reservoir,0.9781314542582918
101,Nuclear,0.8460319974655472
102,Fossil Gas,1
102,Fossil Hard coal,1
102,Fossil Oil,1
102,Hydro Water Reservoir,0.9781314542582918
102,Nuclear,0.8460319974655472
103,Fossil Gas,1
103,Fossil Hard coal,1
103,Fossil Oil,1
103,Hydro Water Reservoir,0.9781314542582918
103,Nuclear,0.8460319974655472
104,Fossil Gas,1
104,Fossil Hard coal,1
104,Fossil Oil,1
104,Hydro Water Reservoir,0.9781314542582918
104,Nuclear,0.8460319974655472
105,Fossil Gas,1
105,Fossil Hard coal,1
105,Fossil Oil,1
105,Hydro Water Reservoir,0.9781314542582918
105,Nuclear,0.8460319974655472
106,Fossil Gas,1
106,Fossil Hard coal,1
106,Fossil Oil,1
106,Hydro Water Reservoir,0.9781314542582918
106,Nuclear,0.8460319974655472
107,Fossil Gas,1
107,Fossil Hard coal,1
107,Fossil Oil,1
107,Hydro Water Reservoir,0.9781314542582918
107,Nuclear,0.8460319974655472
108,Fossil Gas,1
108,Fossil Hard coal,1
108,Fossil Oil,1
108,Hydro Water Reservoir,0.9781314542582918
108,Nuclear,0.8460319974655472
109,Fossil Gas,1
109,Fossil Hard coal,1
109,Fossil Oil,1
109,Hydro Water Reservoir,0.9781314542582918
109,Nuclear,0.8460319974655472
110,Fossil Gas,1
110,Fossil Hard coal,0.8064731398064732
110,Fossil Oil,1
110,Hydro Water Reservoir,0.9781314542582918
110,Nuclear,0.8460319974655472
111,Fossil Gas,1
111,Fossil Hard coal,0.8064731398064732
111,Fossil Oil,1
111,Hydro Water Reservoir,0.9781314542582918
111,Nuclear,0.8460319974655472
112,Fossil Gas,1
112,Fossil Hard coal,1
112,Fossil Oil,1
112,Hydro Water Reservoir,0.9781314542582918
112,Nuclear,0.8460319974655472
113,Fossil Gas,1
113,Fossil Hard coal,1
113,Fossil Oil,1
113,Hydro Water Reservoir,0.9781314542582918
113,Nuclear,0.8460319974655472
114,Fossil Gas,1
114,Fossil Hard coal,1
114,Fossil Oil,1
114,Hydro Water Reservoir,0.9781314542582918
114,Nuclear,0.8460319974655472
115,Fossil Gas,1
115,Fossil Hard coal,1
115,Fossil Oil,1
115,Hydro Water Reservoir,0.9781314542582918
115,Nuclear,0.8460319974655472
116,Fossil Gas,1
116,Fossil Hard coal,1
116,Fossil Oil,1
116,Hydro Water Reservoir,0.9781314542582918
116,Nuclear,0.847457627118644
117,Fossil Gas,1
117,Fossil Hard coal,1
117,Fossil Oil,1
117,Hydro Water Reservoir,0.9781314542582918
117,Nuclear,0.847457627118644
118,Fossil Gas,1
118,Fossil Hard coal,1
118,Fossil Oil,1
118,Hydro Water Reservoir,0.9781314542582918
118,Nuclear,0.847457627118644
119,Fossil Gas,1
119,Fossil Hard coal,1
119,Fossil Oil,1
119,Hydro Water Reservoir,0.9781314542582918
119,Nuclear,0.8594962775225725
120,Fossil Gas,1
120,Fossil Hard coal,1
120,Fossil Oil,1
120,Hydro Water Reservoir,0.9781314542582918
120,Nuclear,0.8594962775225725
121,Fossil Gas,1
121,Fossil Hard coal,1
121,Fossil Oil,1
121,Hydro Water Reservoir,0.9781314542582918
121,Nuclear,0.8594962775225725
122,Fossil Gas,1
122,Fossil Hard coal,1
122,Fossil Oil,0.8328452903855539
122,Hydro Water Reservoir,0.9781314542582918
122,Nuclear,0.8594962775225725
123,Fossil Gas,1
123,Fossil Hard coal,1
123,Fossil Oil,0.8328452903855539
123,Hydro Water Reservoir,0.9781314542582918
123,Nuclear,0.8594962775225725
124,Fossil Gas,1
124,Fossil Hard coal,1
124,Fossil Oil,0.8328452903855539
124,Hydro Water Reservoir,0.9781314542582918
124,Nuclear,0.8594962775225725
125,Fossil Gas,1
125,Fossil Hard coal,1
125,Fossil Oil,0.8328452903855539
125,Hydro Water Reservoir,0.9781314542582918
125,Nuclear,0.8594962775225725
126,Fossil Gas,1
126,Fossil Hard coal,1
126,Fossil Oil,0.8328452903855539
126,Hydro Water Reservoir,0.9781314542582918
126,Nuclear,0.8594962775225725
127,Fossil Gas,1
127,Fossil Hard coal,1
127,Fossil Oil,0.8328452903855539
127,Hydro Water Reservoir,0.9781314542582918
127,Nuclear,0.8594962775225725
128,Fossil Gas,1
128,Fossil Hard coal,1
128,Fossil Oil,0.8328452903855539
128,Hydro Water Reservoir,0.9781314542582918
128,Nuclear,0.8594962775225725
129,Fossil Gas,1
129,Fossil Hard coal,1
129,Fossil Oil,0.8328452903855539
129,Hydro Water Reservoir,0.9781314542582918
129,Nuclear,0.8594962775225725
130,Fossil Gas,0.9518860212542334
130,Fossil Hard coal,1
130,Fossil Oil,0.7999023914104442
130,Hydro Water Reservoir,0.9781314542582918
130,Nuclear,0.8594962775225725
131,Fossil Gas,0.9518860212542334
131,Fossil Hard coal,1
131,Fossil Oil,0.7999023914104442
131,Hydro Water Reservoir,0.9781314542582918
131,Nuclear,0.8594962775225725
132,Fossil Gas,1
132,Fossil Hard coal,1
132,Fossil Oil,0.8328452903855539
132,Hydro Water Reservoir,0.9781314542582918
132,Nuclear,0.8594962775225725
133,Fossil Gas,1
133,Fossil Hard coal,1
133,Fossil Oil,0.8328452903855539
133,Hydro Water Reservoir,0.9781314542582918
133,Nuclear,0.8594962775225725
134,Fossil Gas,1
134,Fossil Hard coal,1
134,Fossil Oil,0.8328452903855539
134,Hydro Water Reservoir,0.9781314542582918
134,Nuclear,0.8594962775225725
135,Fossil Gas,1
135,Fossil Hard coal,1
135,Fossil Oil,0.8328452903855539
135,Hydro Water Reservoir,0.9781314542582918
135,Nuclear,0.8594962775225725
136,Fossil Gas,1
136,Fossil Hard coal,1
136,Fossil Oil,0.8328452903855539
136,Hydro Water Reservoir,0.9781314542582918
136,Nuclear,0.8594962775225725
137,Fossil Gas,1
137,Fossil Hard coal,1
137,Fossil Oil,0.8328452903855539
137,Hydro Water Reservoir,0.9781314542582918
137,Nuclear,0.8594962775225725
138,Fossil Gas,1
138,Fossil Hard coal,1
138,Fossil Oil,0.8328452903855539
138,Hydro Water Reservoir,0.9781314542582918
138,Nuclear,0.8594962775225725
139,Fossil Gas,1
139,Fossil Hard coal,1
139,Fossil Oil,0.8328452903855539
139,Hydro Water Reservoir,0.9781314542582918
139,Nuclear,0.8594962775225725
140,Fossil Gas,1
140,Fossil Hard coal,1
140,Fossil Oil,0.8328452903855539
140,Hydro Water Reservoir,0.9781314542582918
140,Nuclear,0.8594962775225725
141,Fossil Gas,1
141,Fossil Hard coal,1
141,Fossil Oil,0.8328452903855539
141,Hydro Water Reservoir,0.9781314542582918
141,Nuclear,0.8594962775225725
142,Fossil Gas,0.9328506364591849
142,Fossil Hard coal,1
142,Fossil Oil,0.8328452903855539
142,Hydro Water Reservoir,0.9781314542582918
142,Nuclear,0.8594962775225725
143,Fossil Gas,0.9328506364591849
143,Fossil Hard coal,1
143,Fossil Oil,0.8328452903855539
143,Hydro Water Reservoir,0.9781314542582918
143,Nuclear,0.8594962775225725
144,Fossil Gas,0.9328506364591849
144,Fossil Hard coal,1
144,Fossil Oil,0.8328452903855539
144,Hydro Water Reservoir,0.9781314542582918
144,Nuclear,0.8594962775225725
145,Fossil Gas,0.9328506364591849
145,Fossil Hard coal,1
145,Fossil Oil,0.8328452903855539
145,Hydro Water Reservoir,0.9781314542582918
145,Nuclear,0.8594962775225725
146,Fossil Gas,0.9328506364591849
146,Fossil Hard coal,1
146,Fossil Oil,0.8328452903855539
146,Hydro Water Reservoir,0.9781314542582918
146,Nuclear,0.8594962775225725
147,Fossil Gas,0.9328506364591849
147,Fossil Hard coal,1
147,Fossil Oil,0.8328452903855539
147,Hydro Water Reservoir,0.9781314542582918
147,Nuclear,0.8594962775225725
148,Fossil Gas,0.8847366577134181
148,Fossil Hard coal,1
148,Fossil Oil,0.8328452903855539
148,Hydro Water Reservoir,0.9781314542582918
148,Nuclear,0.8594962775225725
149,Fossil Gas,0.8847366577134181
149,Fossil Hard coal,1
149,Fossil Oil,0.8328452903855539
149,Hydro Water Reservoir,0.9781314542582918
149,Nuclear,0.8594962775225725
150,Fossil Gas,0.8847366577134181
150,Fossil Hard coal,1
150,Fossil Oil,0.8328452903855539
150,Hydro Water Reservoir,0.9781314542582918
150,Nuclear,0.8594962775225725
151,Fossil Gas,0.8847366577134181
151,Fossil Hard coal,1
151,Fossil Oil,0.8328452903855539
151,Hydro Water Reservoir,0.9781314542582918
151,Nuclear,0.8594962775225725
152,Fossil Gas,0.8847366577134181
152,Fossil Hard coal,1
152,Fossil Oil,0.8328452903855539
152,Hydro Water Reservoir,0.9781314542582918
152,Nuclear,0.8502296847774433
153,Fossil Gas,0.8847366577134181
153,Fossil Hard coal,1
153,Fossil Oil,0.8328452903855539
153,Hydro Water Reservoir,0.9781314542582918
153,Nuclear,0.8502296847774433
154,Fossil Gas,0.8847366577134181
154,Fossil Hard coal,1
154,Fossil Oil,0.8328452903855539
154,Hydro Water Reservoir,0.9781314542582918
154,Nuclear,0.8502296847774433
155,Fossil Gas,0.8847366577134181
155,Fossil Hard coal,1
155,Fossil Oil,0.8328452903855539
155,Hydro Water Reservoir,0.9781314542582918
155,Nuclear,0.8502296847774433
156,Fossil Gas,0.8847366577134181
156,Fossil Hard coal,1
156,Fossil Oil,0.8328452903855539
156,Hydro Water Reservoir,0.9781314542582918
156,Nuclear,0.8594962775225725
157,Fossil Gas,0.8847366577134181
157,Fossil Hard coal,1
157,Fossil Oil,0.8328452903855539
157,Hydro Water Reservoir,0.9781314542582918
157,Nuclear,0.8594962775225725
158,Fossil Gas,0.8847366577134181
158,Fossil Hard coal,1
158,Fossil Oil,0.8328452903855539
158,Hydro Water Reservoir,0.9781314542582918
158,Nuclear,0.8594962775225725
159,Fossil Gas,0.8847366577134181
159,Fossil Hard coal,1
159,Fossil Oil,0.8328452903855539
159,Hydro Water Reservoir,0.9781314542582918
159,Nuclear,0.8594962775225725
160,Fossil Gas,0.8847366577134181
160,Fossil Hard coal,1
160,Fossil Oil,0.8328452903855539
160,Hydro Water Reservoir,0.9781314542582918
160,Nuclear,0.8594962775225725
161,Fossil Gas,0.8847366577134181
161,Fossil Hard coal,1
161,Fossil Oil,0.8328452903855539
161,Hydro Water Reservoir,0.9781314542582918
161,Nuclear,0.8594962775225725
162,Fossil Gas,0.8847366577134181
