AREAS,TIMESTAMP_d,INTERCOS,availabilityFactor_import,availabilityFactor_export,da_price
FR,2015-01-03T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.68
FR,2015-01-03T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.083333333333336
FR,2015-01-03T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,40.11
FR,2015-01-03T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.41
FR,2015-01-03T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,51.370000000000005
FR,2015-01-03T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,59.9
FR,2015-01-03T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,55.29333333333334
FR,2015-01-03T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.99666666666667
FR,2015-01-03T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.843333333333334
FR,2015-01-03T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.6
FR,2015-01-03T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.38666666666666
FR,2015-01-03T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,38.74666666666666
FR,2015-01-04T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,35.43
FR,2015-01-04T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,36.81
FR,2015-01-04T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,28.83
FR,2015-01-04T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,27.136666666666667
FR,2015-01-04T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,27.186666666666667
FR,2015-01-04T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,28.18
FR,2015-01-04T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,29.426666666666666
FR,2015-01-04T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,29.776666666666667
FR,2015-01-04T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,35.35333333333333
FR,2015-01-04T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.373333333333335
FR,2015-01-04T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.013333333333335
FR,2015-01-04T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.29666666666667
FR,2015-01-04T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.72333333333333
FR,2015-01-04T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,42.239999999999995
FR,2015-01-04T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.95
FR,2015-01-04T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.376666666666665
FR,2015-01-04T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.12
FR,2015-01-04T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,62.980000000000004
FR,2015-01-04T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,54.93
FR,2015-01-04T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,52.13666666666667
FR,2015-01-04T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.22666666666667
FR,2015-01-04T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.4
FR,2015-01-04T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.25
FR,2015-01-04T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,36.56
FR,2015-01-05T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.94
FR,2015-01-05T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,32.19
FR,2015-01-05T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,28.05
FR,2015-01-05T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,28.04
FR,2015-01-05T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.26
FR,2015-01-05T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.28
FR,2015-01-05T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.38
FR,2015-01-05T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,53.79
FR,2015-01-05T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,52.03
FR,2015-01-05T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.6
FR,2015-01-05T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.5
FR,2015-01-05T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.45
FR,2015-01-05T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.54
FR,2015-01-05T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,42
FR,2015-01-05T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.1
FR,2015-01-05T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.7
FR,2015-01-05T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,56.78
FR,2015-01-05T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,58.84
FR,2015-01-05T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,53.6
FR,2015-01-05T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.9
FR,2015-01-05T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.58
FR,2015-01-05T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.7
FR,2015-01-05T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.06
FR,2015-01-05T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.56
FR,2015-01-06T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,40.28
FR,2015-01-06T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.2
FR,2015-01-06T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,36.22
FR,2015-01-06T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.04
FR,2015-01-06T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,38.58
FR,2015-01-06T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.32
FR,2015-01-06T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,50
FR,2015-01-06T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.53
FR,2015-01-06T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.87
FR,2015-01-06T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.86
FR,2015-01-06T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.17
FR,2015-01-06T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.97
FR,2015-01-06T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.2
FR,2015-01-06T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.45
FR,2015-01-06T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,40.08
FR,2015-01-06T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.62
FR,2015-01-06T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.55
FR,2015-01-06T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,52.32
FR,2015-01-06T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,53.1
FR,2015-01-06T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.78
FR,2015-01-06T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.91
FR,2015-01-06T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.58
FR,2015-01-06T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.73
FR,2015-01-06T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,40
FR,2015-01-07T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,36.69
FR,2015-01-07T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,37.45
FR,2015-01-07T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,32.08
FR,2015-01-07T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,29.48
FR,2015-01-07T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.94
FR,2015-01-07T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.74
FR,2015-01-07T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.17
FR,2015-01-07T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,54.44
FR,2015-01-07T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.99
FR,2015-01-07T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,50
FR,2015-01-07T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,51.22
FR,2015-01-07T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.15
FR,2015-01-07T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,51.46
FR,2015-01-07T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.88
FR,2015-01-07T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,48
FR,2015-01-07T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.14
FR,2015-01-07T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,51.07
FR,2015-01-07T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,52.46
FR,2015-01-07T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.78
FR,2015-01-07T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.45
FR,2015-01-07T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,42.02
FR,2015-01-07T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.57
FR,2015-01-07T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.6
FR,2015-01-07T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.88
FR,2015-01-08T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,35.65
FR,2015-01-08T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,35.87
FR,2015-01-08T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,30.17
FR,2015-01-08T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,24.54
FR,2015-01-08T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,32
FR,2015-01-08T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,40.96
FR,2015-01-08T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.53
FR,2015-01-08T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.07
FR,2015-01-08T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.75
FR,2015-01-08T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.29
FR,2015-01-08T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.33
FR,2015-01-08T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.43
FR,2015-01-08T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.21
FR,2015-01-08T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,51.4
FR,2015-01-08T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,40.5
FR,2015-01-08T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.1
FR,2015-01-08T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,54.5
FR,2015-01-08T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,51.25
FR,2015-01-08T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,50.31
FR,2015-01-08T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.97
FR,2015-01-08T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,40.5
FR,2015-01-08T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,43.8
FR,2015-01-08T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.05
FR,2015-01-08T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,32.28
FR,2015-01-09T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,29.71
FR,2015-01-09T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,28.97
FR,2015-01-09T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.12
FR,2015-01-09T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.46
FR,2015-01-09T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.84
FR,2015-01-09T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,31.86
FR,2015-01-09T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,44
FR,2015-01-09T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.82
FR,2015-01-09T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.16
FR,2015-01-09T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,42.52
FR,2015-01-09T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,43
FR,2015-01-09T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.01
FR,2015-01-09T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,40
FR,2015-01-09T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.94
FR,2015-01-09T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.96
FR,2015-01-09T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.96
FR,2015-01-09T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,52.44
FR,2015-01-09T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,41
FR,2015-01-09T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,38.95
FR,2015-01-09T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,36.51
FR,2015-01-09T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.6
FR,2015-01-09T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,31.09
FR,2015-01-09T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,29.46
FR,2015-01-09T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.88
FR,2015-01-10T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.78
FR,2015-01-10T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.5
FR,2015-01-10T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.34
FR,2015-01-10T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.24
FR,2015-01-10T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,21.6
FR,2015-01-10T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,11.76
FR,2015-01-10T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,29.39
FR,2015-01-10T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,32.32
FR,2015-01-10T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.64
FR,2015-01-10T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.01
FR,2015-01-10T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,51.05
FR,2015-01-10T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,52.58
FR,2015-01-10T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.61
FR,2015-01-10T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,35.76
FR,2015-01-10T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,36.17
FR,2015-01-10T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.94
FR,2015-01-10T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.04
FR,2015-01-10T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,59.94
FR,2015-01-10T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,42
FR,2015-01-10T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,35.42
FR,2015-01-10T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,35
FR,2015-01-10T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.96
FR,2015-01-10T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,32.91
FR,2015-01-10T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,26.95
FR,2015-01-11T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,24.22
FR,2015-01-11T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,27.08
FR,2015-01-11T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,23.44
FR,2015-01-11T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,23.56
FR,2015-01-11T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,23.91
FR,2015-01-11T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,23.9
FR,2015-01-11T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,17.21
FR,2015-01-11T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.08
FR,2015-01-11T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.96
FR,2015-01-11T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,28.83
FR,2015-01-11T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,32.43
FR,2015-01-11T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,31.8
FR,2015-01-11T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,31
FR,2015-01-11T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,31
FR,2015-01-11T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,31
FR,2015-01-11T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,30
FR,2015-01-11T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,45
FR,2015-01-11T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,50
FR,2015-01-11T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,42
FR,2015-01-11T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,36.08
FR,2015-01-11T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.06
FR,2015-01-11T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,33
FR,2015-01-11T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,32.19
FR,2015-01-11T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,27.59
FR,2015-01-12T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,26.81
FR,2015-01-12T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.75
FR,2015-01-12T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.77
FR,2015-01-12T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,19.91
FR,2015-01-12T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,19.84
FR,2015-01-12T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,33.98
FR,2015-01-12T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.51
FR,2015-01-12T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.06
FR,2015-01-12T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.2
FR,2015-01-12T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,45
FR,2015-01-12T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,45.38
FR,2015-01-12T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,42.49
FR,2015-01-12T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.53
FR,2015-01-12T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,39
FR,2015-01-12T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,39
FR,2015-01-12T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,39.94
FR,2015-01-12T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,48
FR,2015-01-12T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.89
FR,2015-01-12T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,48.42
FR,2015-01-12T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,41.89
FR,2015-01-12T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,37.88
FR,2015-01-12T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,37.44
FR,2015-01-12T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,35
FR,2015-01-12T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,33.04
FR,2015-01-13T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,26.56
FR,2015-01-13T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,26.29
FR,2015-01-13T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.04
FR,2015-01-13T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,24.99
FR,2015-01-13T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.39
FR,2015-01-13T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,33.78
FR,2015-01-13T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.94
FR,2015-01-13T07:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.04
FR,2015-01-13T08:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.64
FR,2015-01-13T09:00:00Z,BE,0.6216216216216216,0.8611111111111112,55.95
FR,2015-01-13T10:00:00Z,BE,0.6216216216216216,0.8611111111111112,60.01
FR,2015-01-13T11:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.04
FR,2015-01-13T12:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.74
FR,2015-01-13T13:00:00Z,BE,0.6216216216216216,0.8611111111111112,44.89
FR,2015-01-13T14:00:00Z,BE,0.6216216216216216,0.8611111111111112,47.93
FR,2015-01-13T15:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.98
FR,2015-01-13T16:00:00Z,BE,0.6216216216216216,0.8611111111111112,54.94
FR,2015-01-13T17:00:00Z,BE,0.6216216216216216,0.8611111111111112,49.22
FR,2015-01-13T18:00:00Z,BE,0.6216216216216216,0.8611111111111112,46.38
FR,2015-01-13T19:00:00Z,BE,0.6216216216216216,0.8611111111111112,42.44
FR,2015-01-13T20:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.06
FR,2015-01-13T21:00:00Z,BE,0.6216216216216216,0.8611111111111112,33.97
FR,2015-01-13T22:00:00Z,BE,0.6216216216216216,0.8611111111111112,31.39
FR,2015-01-13T23:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.58
FR,2015-01-14T00:00:00Z,BE,0.6216216216216216,0.8611111111111112,29.67
FR,2015-01-14T01:00:00Z,BE,0.6216216216216216,0.8611111111111112,27.49
FR,2015-01-14T02:00:00Z,BE,0.6216216216216216,0.8611111111111112,26.13
FR,2015-01-14T03:00:00Z,BE,0.6216216216216216,0.8611111111111112,25.98
FR,2015-01-14T04:00:00Z,BE,0.6216216216216216,0.8611111111111112,28.45
FR,2015-01-14T05:00:00Z,BE,0.6216216216216216,0.8611111111111112,34.78
FR,2015-01-14T06:00:00Z,BE,0.6216216216216216,0.8611111111111112,48
