TIMESTAMP,TECHNOLOGIES,availabilityFactor
2496,Fossil Oil,0.9812246041754239
2496,Hydro Water Reservoir,0.9096782057532911
2496,Nuclear,0.7192618406462854
2497,Fossil Gas,0.8986423220973783
2497,Fossil Hard coal,0.8064731398064732
2497,Fossil Oil,0.9812246041754239
2497,Hydro Water Reservoir,0.9096782057532911
2497,Nuclear,0.7192618406462854
2498,Fossil Gas,0.8986423220973783
2498,Fossil Hard coal,0.8064731398064732
2498,Fossil Oil,0.9812246041754239
2498,Hydro Water Reservoir,0.9096782057532911
2498,Nuclear,0.7192618406462854
2499,Fossil Gas,0.8986423220973783
2499,Fossil Hard coal,0.8064731398064732
2499,Fossil Oil,0.9812246041754239
2499,Hydro Water Reservoir,0.9096782057532911
2499,Nuclear,0.7192618406462854
2500,Fossil Gas,0.8986423220973783
2500,Fossil Hard coal,0.8064731398064732
2500,Fossil Oil,0.9812246041754239
2500,Hydro Water Reservoir,0.9096782057532911
2500,Nuclear,0.7213210834785364
2501,Fossil Gas,0.8986423220973783
2501,Fossil Hard coal,0.8064731398064732
2501,Fossil Oil,0.9812246041754239
2501,Hydro Water Reservoir,0.9096782057532911
2501,Nuclear,0.7213210834785364
2502,Fossil Gas,0.8986423220973783
2502,Fossil Hard coal,0.8064731398064732
2502,Fossil Oil,0.9812246041754239
2502,Hydro Water Reservoir,0.9096782057532911
2502,Nuclear,0.7213210834785364
2503,Fossil Gas,0.8986423220973783
2503,Fossil Hard coal,0.6079412746079412
2503,Fossil Oil,0.9812246041754239
2503,Hydro Water Reservoir,0.9096782057532911
2503,Nuclear,0.7213210834785364
2504,Fossil Gas,0.8986423220973783
2504,Fossil Hard coal,0.6079412746079412
2504,Fossil Oil,0.9812246041754239
2504,Hydro Water Reservoir,0.9096782057532911
2504,Nuclear,0.7213210834785364
2505,Fossil Gas,0.8986423220973783
2505,Fossil Hard coal,0.8064731398064732
2505,Fossil Oil,0.9812246041754239
2505,Hydro Water Reservoir,0.9096782057532911
2505,Nuclear,0.7213210834785364
2506,Fossil Gas,0.8986423220973783
2506,Fossil Hard coal,0.8064731398064732
2506,Fossil Oil,0.9812246041754239
2506,Hydro Water Reservoir,0.9096782057532911
2506,Nuclear,0.7213210834785364
2507,Fossil Gas,0.8986423220973783
2507,Fossil Hard coal,0.8064731398064732
2507,Fossil Oil,0.9812246041754239
2507,Hydro Water Reservoir,0.9096782057532911
2507,Nuclear,0.7213210834785364
2508,Fossil Gas,0.8986423220973783
2508,Fossil Hard coal,0.8064731398064732
2508,Fossil Oil,0.9812246041754239
2508,Hydro Water Reservoir,0.9096782057532911
2508,Nuclear,0.7213210834785364
2509,Fossil Gas,0.8986423220973783
2509,Fossil Hard coal,0.8064731398064732
2509,Fossil Oil,0.9812246041754239
2509,Hydro Water Reservoir,0.8804241833252072
2509,Nuclear,0.7213210834785364
2510,Fossil Gas,0.8986423220973783
2510,Fossil Hard coal,0.8064731398064732
2510,Fossil Oil,0.9812246041754239
2510,Hydro Water Reservoir,0.8804241833252072
2510,Nuclear,0.7213210834785364
2511,Fossil Gas,0.8986423220973783
2511,Fossil Hard coal,0.8064731398064732
2511,Fossil Oil,0.9812246041754239
2511,Hydro Water Reservoir,0.8804241833252072
2511,Nuclear,0.7213210834785364
2512,Fossil Gas,0.8986423220973783
2512,Fossil Hard coal,0.8064731398064732
2512,Fossil Oil,0.9812246041754239
2512,Hydro Water Reservoir,0.8804241833252072
2512,Nuclear,0.7213210834785364
2513,Fossil Gas,0.8986423220973783
2513,Fossil Hard coal,0.8064731398064732
2513,Fossil Oil,0.9812246041754239
2513,Hydro Water Reservoir,0.9250365675280351
2513,Nuclear,0.7213210834785364
2514,Fossil Gas,0.8986423220973783
2514,Fossil Hard coal,0.8064731398064732
2514,Fossil Oil,0.9812246041754239
2514,Hydro Water Reservoir,0.9250365675280351
2514,Nuclear,0.7213210834785364
2515,Fossil Gas,0.8986423220973783
2515,Fossil Hard coal,0.8064731398064732
2515,Fossil Oil,0.9812246041754239
2515,Hydro Water Reservoir,0.9250365675280351
2515,Nuclear,0.7213210834785364
2516,Fossil Gas,0.8986423220973783
2516,Fossil Hard coal,0.8064731398064732
2516,Fossil Oil,0.9561440381112513
2516,Hydro Water Reservoir,0.9250365675280351
2516,Nuclear,0.7213210834785364
2517,Fossil Gas,0.8986423220973783
2517,Fossil Hard coal,0.8064731398064732
2517,Fossil Oil,0.9561440381112513
2517,Hydro Water Reservoir,0.9250365675280351
2517,Nuclear,0.7213210834785364
2518,Fossil Gas,0.8986423220973783
2518,Fossil Hard coal,0.8064731398064732
2518,Fossil Oil,0.9561440381112513
2518,Hydro Water Reservoir,0.9250365675280351
2518,Nuclear,0.7213210834785364
2519,Fossil Gas,0.8986423220973783
2519,Fossil Hard coal,0.8064731398064732
2519,Fossil Oil,0.9561440381112513
2519,Hydro Water Reservoir,0.9250365675280351
2519,Nuclear,0.7213210834785364
2520,Fossil Gas,0.8986423220973783
2520,Fossil Hard coal,0.8064731398064732
2520,Fossil Oil,0.9561440381112513
2520,Hydro Water Reservoir,0.9250365675280351
2520,Nuclear,0.7213210834785364
2521,Fossil Gas,0.8986423220973783
2521,Fossil Hard coal,0.8064731398064732
2521,Fossil Oil,0.9561440381112513
2521,Hydro Water Reservoir,0.9250365675280351
2521,Nuclear,0.7213210834785364
2522,Fossil Gas,0.8986423220973783
2522,Fossil Hard coal,0.8064731398064732
2522,Fossil Oil,0.9561440381112513
2522,Hydro Water Reservoir,0.9250365675280351
2522,Nuclear,0.7213210834785364
2523,Fossil Gas,0.8986423220973783
2523,Fossil Hard coal,0.8064731398064732
2523,Fossil Oil,0.9561440381112513
2523,Hydro Water Reservoir,0.9250365675280351
2523,Nuclear,0.7213210834785364
2524,Fossil Gas,0.8986423220973783
2524,Fossil Hard coal,0.8064731398064732
2524,Fossil Oil,0.9561440381112513
2524,Hydro Water Reservoir,0.9250365675280351
2524,Nuclear,0.7213210834785364
2525,Fossil Gas,0.8986423220973783
2525,Fossil Hard coal,0.8064731398064732
2525,Fossil Oil,0.9561440381112513
2525,Hydro Water Reservoir,0.9250365675280351
2525,Nuclear,0.7213210834785364
2526,Fossil Gas,0.8986423220973783
2526,Fossil Hard coal,0.8064731398064732
2526,Fossil Oil,0.9561440381112513
2526,Hydro Water Reservoir,0.9250365675280351
2526,Nuclear,0.7213210834785364
2527,Fossil Gas,0.8986423220973783
2527,Fossil Hard coal,0.8064731398064732
2527,Fossil Oil,0.9561440381112513
2527,Hydro Water Reservoir,0.9250365675280351
2527,Nuclear,0.7213210834785364
2528,Fossil Gas,0.8986423220973783
2528,Fossil Hard coal,0.8064731398064732
2528,Fossil Oil,0.9561440381112513
2528,Hydro Water Reservoir,0.9250365675280351
2528,Nuclear,0.7213210834785364
2529,Fossil Gas,0.8986423220973783
2529,Fossil Hard coal,0.8064731398064732
2529,Fossil Oil,0.9561440381112513
2529,Hydro Water Reservoir,0.9250365675280351
2529,Nuclear,0.7213210834785364
2530,Fossil Gas,0.9455758426966292
2530,Fossil Hard coal,0.8064731398064732
2530,Fossil Oil,0.9561440381112513
2530,Hydro Water Reservoir,0.9250365675280351
2530,Nuclear,0.7213210834785364
2531,Fossil Gas,0.9455758426966292
2531,Fossil Hard coal,0.6129462796129462
2531,Fossil Oil,0.9561440381112513
2531,Hydro Water Reservoir,0.9250365675280351
2531,Nuclear,0.7213210834785364
2532,Fossil Gas,0.9330758426966292
2532,Fossil Hard coal,0.6129462796129462
2532,Fossil Oil,0.9561440381112513
2532,Hydro Water Reservoir,0.9250365675280351
2532,Nuclear,0.7213210834785364
2533,Fossil Gas,0.9330758426966292
2533,Fossil Hard coal,0.6129462796129462
2533,Fossil Oil,0.9561440381112513
2533,Hydro Water Reservoir,0.9250365675280351
2533,Nuclear,0.7213210834785364
2534,Fossil Gas,0.9330758426966292
2534,Fossil Hard coal,0.6129462796129462
2534,Fossil Oil,0.9561440381112513
2534,Hydro Water Reservoir,0.9250365675280351
2534,Nuclear,0.7213210834785364
2535,Fossil Gas,0.9330758426966292
2535,Fossil Hard coal,0.6129462796129462
2535,Fossil Oil,0.9812246041754239
2535,Hydro Water Reservoir,0.9250365675280351
2535,Nuclear,0.7213210834785364
2536,Fossil Gas,0.9330758426966292
2536,Fossil Hard coal,0.6129462796129462
2536,Fossil Oil,0.9812246041754239
2536,Hydro Water Reservoir,0.9250365675280351
2536,Nuclear,0.7213210834785364
2537,Fossil Gas,0.9455758426966292
2537,Fossil Hard coal,0.8064731398064732
2537,Fossil Oil,0.9812246041754239
2537,Hydro Water Reservoir,0.9250365675280351
2537,Nuclear,0.7213210834785364
2538,Fossil Gas,0.9455758426966292
2538,Fossil Hard coal,0.8064731398064732
2538,Fossil Oil,0.9812246041754239
2538,Hydro Water Reservoir,0.9250365675280351
2538,Nuclear,0.7213210834785364
2539,Fossil Gas,0.9455758426966292
2539,Fossil Hard coal,0.8064731398064732
2539,Fossil Oil,0.9812246041754239
2539,Hydro Water Reservoir,0.9250365675280351
2539,Nuclear,0.7213210834785364
2540,Fossil Gas,0.9455758426966292
2540,Fossil Hard coal,0.715382048715382
2540,Fossil Oil,0.9812246041754239
2540,Hydro Water Reservoir,0.9250365675280351
2540,Nuclear,0.7213210834785364
2541,Fossil Gas,0.9455758426966292
2541,Fossil Hard coal,0.715382048715382
2541,Fossil Oil,0.9812246041754239
2541,Hydro Water Reservoir,0.9250365675280351
2541,Nuclear,0.7213210834785364
2542,Fossil Gas,0.9455758426966292
2542,Fossil Hard coal,0.715382048715382
2542,Fossil Oil,0.9812246041754239
2542,Hydro Water Reservoir,0.9250365675280351
2542,Nuclear,0.7213210834785364
2543,Fossil Gas,0.8911516853932584
2543,Fossil Hard coal,0.6129462796129462
2543,Fossil Oil,0.7892671991032647
2543,Hydro Water Reservoir,0.9250365675280351
2543,Nuclear,0.7213210834785364
2544,Fossil Gas,0.8911516853932584
2544,Fossil Hard coal,0.6129462796129462
2544,Fossil Oil,0.7892671991032647
2544,Hydro Water Reservoir,0.9250365675280351
2544,Nuclear,0.7213210834785364
2545,Fossil Gas,0.8911516853932584
2545,Fossil Hard coal,0.6129462796129462
2545,Fossil Oil,0.7892671991032647
2545,Hydro Water Reservoir,0.9250365675280351
2545,Nuclear,0.7041343259939806
2546,Fossil Gas,0.8911516853932584
2546,Fossil Hard coal,0.6129462796129462
2546,Fossil Oil,0.7892671991032647
2546,Hydro Water Reservoir,0.9250365675280351
2546,Nuclear,0.7041343259939806
2547,Fossil Gas,0.8911516853932584
2547,Fossil Hard coal,0.6129462796129462
2547,Fossil Oil,0.7892671991032647
2547,Hydro Water Reservoir,0.9250365675280351
2547,Nuclear,0.7041343259939806
2548,Fossil Gas,0.8911516853932584
2548,Fossil Hard coal,0.6129462796129462
2548,Fossil Oil,0.7892671991032647
2548,Hydro Water Reservoir,0.9250365675280351
2548,Nuclear,0.7041343259939806
2549,Fossil Gas,0.8911516853932584
2549,Fossil Hard coal,0.6129462796129462
2549,Fossil Oil,0.7892671991032647
2549,Hydro Water Reservoir,0.9250365675280351
2549,Nuclear,0.7041343259939806
2550,Fossil Gas,0.8911516853932584
2550,Fossil Hard coal,0.6129462796129462
2550,Fossil Oil,0.7892671991032647
2550,Hydro Water Reservoir,0.9250365675280351
2550,Nuclear,0.7016632345952796
2551,Fossil Gas,0.8411750936329588
2551,Fossil Hard coal,0.6129462796129462
2551,Fossil Oil,0.7892671991032647
2551,Hydro Water Reservoir,0.9250365675280351
2551,Nuclear,0.7016632345952796
2552,Fossil Gas,0.8411750936329588
2552,Fossil Hard coal,0.6129462796129462
2552,Fossil Oil,0.7892671991032647
2552,Hydro Water Reservoir,0.9250365675280351
2552,Nuclear,0.7016632345952796
2553,Fossil Gas,0.8411750936329588
2553,Fossil Hard coal,0.6129462796129462
2553,Fossil Oil,0.7892671991032647
2553,Hydro Water Reservoir,0.9250365675280351
2553,Nuclear,0.7016632345952796
2554,Fossil Gas,0.8411750936329588
2554,Fossil Hard coal,0.6129462796129462
2554,Fossil Oil,0.7892671991032647
2554,Hydro Water Reservoir,0.9250365675280351
2554,Nuclear,0.7016632345952796
2555,Fossil Gas,0.8411750936329588
2555,Fossil Hard coal,0.6129462796129462
2555,Fossil Oil,0.7892671991032647
2555,Hydro Water Reservoir,0.9250365675280351
2555,Nuclear,0.7016632345952796
2556,Fossil Gas,0.8411750936329588
2556,Fossil Hard coal,0.6129462796129462
2556,Fossil Oil,0.7892671991032647
2556,Hydro Water Reservoir,0.9250365675280351
2556,Nuclear,0.7016632345952796
2557,Fossil Gas,0.8411750936329588
2557,Fossil Hard coal,0.6129462796129462
2557,Fossil Oil,0.7892671991032647
2557,Hydro Water Reservoir,0.9250365675280351
2557,Nuclear,0.7041343259939806
2558,Fossil Gas,0.8411750936329588
2558,Fossil Hard coal,0.6129462796129462
2558,Fossil Oil,0.7892671991032647
2558,Hydro Water Reservoir,0.9250365675280351
2558,Nuclear,0.7041343259939806
2559,Fossil Gas,0.8411750936329588
2559,Fossil Hard coal,0.6129462796129462
2559,Fossil Oil,0.7892671991032647
2559,Hydro Water Reservoir,0.9250365675280351
2559,Nuclear,0.7041343259939806
2560,Fossil Gas,0.8411750936329588
2560,Fossil Hard coal,0.6129462796129462
2560,Fossil Oil,0.7892671991032647
2560,Hydro Water Reservoir,0.9250365675280351
2560,Nuclear,0.7041343259939806
2561,Fossil Gas,0.8411750936329588
2561,Fossil Hard coal,0.6129462796129462
2561,Fossil Oil,0.7892671991032647
2561,Hydro Water Reservoir,0.9250365675280351
2561,Nuclear,0.7041343259939806
2562,Fossil Gas,0.8411750936329588
2562,Fossil Hard coal,0.6129462796129462
2562,Fossil Oil,0.7892671991032647
2562,Hydro Water Reservoir,0.9250365675280351
2562,Nuclear,0.7041343259939806
2563,Fossil Gas,0.8411750936329588
2563,Fossil Hard coal,0.6129462796129462
2563,Fossil Oil,0.7892671991032647
2563,Hydro Water Reservoir,0.9250365675280351
2563,Nuclear,0.7041343259939806
2564,Fossil Gas,0.8411750936329588
2564,Fossil Hard coal,0.6129462796129462
2564,Fossil Oil,0.7892671991032647
2564,Hydro Water Reservoir,0.9250365675280351
2564,Nuclear,0.7041343259939806
2565,Fossil Gas,0.8411750936329588
2565,Fossil Hard coal,0.6129462796129462
2565,Fossil Oil,0.7892671991032647
2565,Hydro Water Reservoir,0.9250365675280351
2565,Nuclear,0.7041343259939806
2566,Fossil Gas,0.8411750936329588
2566,Fossil Hard coal,0.6129462796129462
2566,Fossil Oil,0.7892671991032647
2566,Hydro Water Reservoir,0.9250365675280351
2566,Nuclear,0.7041343259939806
2567,Fossil Gas,0.8411750936329588
2567,Fossil Hard coal,0.6129462796129462
2567,Fossil Oil,0.7892671991032647
2567,Hydro Water Reservoir,0.924061433447099
2567,Nuclear,0.6945509266592745
2568,Fossil Gas,0.8411750936329588
2568,Fossil Hard coal,0.6129462796129462
2568,Fossil Oil,0.7892671991032647
2568,Hydro Water Reservoir,0.924061433447099
2568,Nuclear,0.6945509266592745
2569,Fossil Gas,0.8411750936329588
2569,Fossil Hard coal,0.6129462796129462
2569,Fossil Oil,0.7892671991032647
2569,Hydro Water Reservoir,0.924061433447099
2569,Nuclear,0.6908442895612229
2570,Fossil Gas,0.8411750936329588
2570,Fossil Hard coal,0.6129462796129462
2570,Fossil Oil,0.7892671991032647
2570,Hydro Water Reservoir,0.924061433447099
2570,Nuclear,0.6908442895612229
2571,Fossil Gas,0.8411750936329588
2571,Fossil Hard coal,0.6129462796129462
2571,Fossil Oil,0.7892671991032647
2571,Hydro Water Reservoir,0.924061433447099
2571,Nuclear,0.6925867258038967
2572,Fossil Gas,0.8411750936329588
2572,Fossil Hard coal,0.6129462796129462
2572,Fossil Oil,0.7892671991032647
2572,Hydro Water Reservoir,0.924061433447099
2572,Nuclear,0.6925867258038967
2573,Fossil Gas,0.8411750936329588
2573,Fossil Hard coal,0.6129462796129462
2573,Fossil Oil,0.7892671991032647
2573,Hydro Water Reservoir,0.924061433447099
2573,Nuclear,0.6925867258038967
2574,Fossil Gas,0.8411750936329588
2574,Fossil Hard coal,0.6129462796129462
2574,Fossil Oil,0.7892671991032647
2574,Hydro Water Reservoir,0.924061433447099
2574,Nuclear,0.6925867258038967
2575,Fossil Gas,0.8411750936329588
2575,Fossil Hard coal,0.6129462796129462
2575,Fossil Oil,0.7892671991032647
2575,Hydro Water Reservoir,0.924061433447099
2575,Nuclear,0.6925867258038967
2576,Fossil Gas,0.8411750936329588
2576,Fossil Hard coal,0.6129462796129462
2576,Fossil Oil,0.7892671991032647
2576,Hydro Water Reservoir,0.924061433447099
2576,Nuclear,0.6925867258038967
2577,Fossil Gas,0.8411750936329588
2577,Fossil Hard coal,0.6129462796129462
2577,Fossil Oil,0.7892671991032647
2577,Hydro Water Reservoir,0.924061433447099
2577,Nuclear,0.6925867258038967
2578,Fossil Gas,0.8411750936329588
2578,Fossil Hard coal,0.6129462796129462
2578,Fossil Oil,0.7892671991032647
2578,Hydro Water Reservoir,0.924061433447099
2578,Nuclear,0.6925867258038967
2579,Fossil Gas,0.8911516853932584
2579,Fossil Hard coal,0.6129462796129462
2579,Fossil Oil,0.7892671991032647
2579,Hydro Water Reservoir,0.924061433447099
2579,Nuclear,0.6860921907175669
2580,Fossil Gas,0.8911516853932584
2580,Fossil Hard coal,0.6129462796129462
2580,Fossil Oil,0.7892671991032647
2580,Hydro Water Reservoir,0.924061433447099
2580,Nuclear,0.6860921907175669
2581,Fossil Gas,0.8911516853932584
2581,Fossil Hard coal,0.6129462796129462
2581,Fossil Oil,0.7892671991032647
2581,Hydro Water Reservoir,0.924061433447099
2581,Nuclear,0.6860921907175669
2582,Fossil Gas,0.8911516853932584
2582,Fossil Hard coal,0.6129462796129462
2582,Fossil Oil,0.7892671991032647
2582,Hydro Water Reservoir,0.924061433447099
2582,Nuclear,0.6860921907175669
2583,Fossil Gas,0.8911516853932584
2583,Fossil Hard coal,0.6129462796129462
2583,Fossil Oil,0.7892671991032647
2583,Hydro Water Reservoir,0.924061433447099
2583,Nuclear,0.6860921907175669
2584,Fossil Gas,0.9455758426966292
2584,Fossil Hard coal,0.6129462796129462
2584,Fossil Oil,0.7892671991032647
2584,Hydro Water Reservoir,0.924061433447099
2584,Nuclear,0.6860921907175669
2585,Fossil Gas,0.9455758426966292
2585,Fossil Hard coal,0.6129462796129462
2585,Fossil Oil,0.7892671991032647
2585,Hydro Water Reservoir,0.924061433447099
2585,Nuclear,0.6860921907175669
2586,Fossil Gas,0.9455758426966292
2586,Fossil Hard coal,0.6129462796129462
2586,Fossil Oil,0.7892671991032647
2586,Hydro Water Reservoir,0.8893222818137494
2586,Nuclear,0.6897988278156185
2587,Fossil Gas,0.9455758426966292
2587,Fossil Hard coal,0.6129462796129462
2587,Fossil Oil,0.7892671991032647
2587,Hydro Water Reservoir,0.8893222818137494
2587,Nuclear,0.6962933629019483
2588,Fossil Gas,0.9455758426966292
2588,Fossil Hard coal,0.6129462796129462
2588,Fossil Oil,0.7892671991032647
2588,Hydro Water Reservoir,0.8893222818137494
2588,Nuclear,0.6962933629019483
2589,Fossil Gas,0.9455758426966292
2589,Fossil Hard coal,0.6129462796129462
2589,Fossil Oil,0.7892671991032647
2589,Hydro Water Reservoir,0.8893222818137494
2589,Nuclear,0.6962933629019483
2590,Fossil Gas,0.9455758426966292
2590,Fossil Hard coal,0.6129462796129462
2590,Fossil Oil,0.7892671991032647
2590,Hydro Water Reservoir,0.8893222818137494
2590,Nuclear,0.6962933629019483
2591,Fossil Gas,0.8958333333333334
2591,Fossil Hard coal,0.6129462796129462
2591,Fossil Oil,0.7892671991032647
2591,Hydro Water Reservoir,0.8893222818137494
2591,Nuclear,0.6962933629019483
2592,Fossil Gas,0.8958333333333334
2592,Fossil Hard coal,0.6129462796129462
2592,Fossil Oil,0.7892671991032647
2592,Hydro Water Reservoir,0.8893222818137494
2592,Nuclear,0.7041343259939806
2593,Fossil Gas,0.8958333333333334
2593,Fossil Hard coal,0.6129462796129462
2593,Fossil Oil,0.7892671991032647
2593,Hydro Water Reservoir,0.8893222818137494
2593,Nuclear,0.7041343259939806
2594,Fossil Gas,0.8958333333333334
2594,Fossil Hard coal,0.6129462796129462
2594,Fossil Oil,0.7892671991032647
2594,Hydro Water Reservoir,0.8893222818137494
2594,Nuclear,0.7041343259939806
2595,Fossil Gas,0.8958333333333334
2595,Fossil Hard coal,0.6129462796129462
2595,Fossil Oil,0.7892671991032647
2595,Hydro Water Reservoir,0.8893222818137494
2595,Nuclear,0.7041343259939806
2596,Fossil Gas,0.8958333333333334
2596,Fossil Hard coal,0.6129462796129462
2596,Fossil Oil,0.7892671991032647
2596,Hydro Water Reservoir,0.8893222818137494
2596,Nuclear,0.7041343259939806
2597,Fossil Gas,0.8958333333333334
2597,Fossil Hard coal,0.6129462796129462
2597,Fossil Oil,0.7892671991032647
2597,Hydro Water Reservoir,0.8893222818137494
2597,Nuclear,0.7041343259939806
2598,Fossil Gas,0.8958333333333334
2598,Fossil Hard coal,0.6129462796129462
2598,Fossil Oil,0.7892671991032647
2598,Hydro Water Reservoir,0.8893222818137494
2598,Nuclear,0.6997782353872961
2599,Fossil Gas,0.8958333333333334
2599,Fossil Hard coal,0.6129462796129462
2599,Fossil Oil,0.7386857222922797
2599,Hydro Water Reservoir,0.8893222818137494
2599,Nuclear,0.6997782353872961
2600,Fossil Gas,0.8958333333333334
2600,Fossil Hard coal,0.6129462796129462
2600,Fossil Oil,0.7637662883564523
2600,Hydro Water Reservoir,0.8893222818137494
2600,Nuclear,0.6997782353872961
2601,Fossil Gas,0.8958333333333334
2601,Fossil Hard coal,0.6129462796129462
2601,Fossil Oil,0.7637662883564523
2601,Hydro Water Reservoir,0.8893222818137494
2601,Nuclear,0.6997782353872961
2602,Fossil Gas,0.8958333333333334
2602,Fossil Hard coal,0.6129462796129462
2602,Fossil Oil,0.7637662883564523
2602,Hydro Water Reservoir,0.8893222818137494
2602,Nuclear,0.6997782353872961
2603,Fossil Gas,0.8958333333333334
2603,Fossil Hard coal,0.5695695695695696
2603,Fossil Oil,0.7637662883564523
2603,Hydro Water Reservoir,0.8893222818137494
2603,Nuclear,0.6997782353872961
2604,Fossil Gas,0.8958333333333334
2604,Fossil Hard coal,0.5695695695695696
2604,Fossil Oil,0.7637662883564523
2604,Hydro Water Reservoir,0.8893222818137494
2604,Nuclear,0.6997782353872961
2605,Fossil Gas,0.8958333333333334
2605,Fossil Hard coal,0.5695695695695696
2605,Fossil Oil,0.7637662883564523
2605,Hydro Water Reservoir,0.8893222818137494
2605,Nuclear,0.6997782353872961
2606,Fossil Gas,0.8958333333333334
2606,Fossil Hard coal,0.5695695695695696
2606,Fossil Oil,0.7637662883564523
2606,Hydro Water Reservoir,0.8893222818137494
2606,Nuclear,0.6997782353872961
2607,Fossil Gas,0.8958333333333334
2607,Fossil Hard coal,0.5695695695695696
2607,Fossil Oil,0.7637662883564523
2607,Hydro Water Reservoir,0.8893222818137494
2607,Nuclear,0.6997782353872961
2608,Fossil Gas,0.8958333333333334
2608,Fossil Hard coal,0.5695695695695696
2608,Fossil Oil,0.7892671991032647
2608,Hydro Water Reservoir,0.8893222818137494
2608,Nuclear,0.6997782353872961
2609,Fossil Gas,0.8958333333333334
2609,Fossil Hard coal,0.5695695695695696
2609,Fossil Oil,0.7892671991032647
2609,Hydro Water Reservoir,0.8893222818137494
2609,Nuclear,0.6997782353872961
2610,Fossil Gas,0.8958333333333334
2610,Fossil Hard coal,0.5695695695695696
2610,Fossil Oil,0.7892671991032647
2610,Hydro Water Reservoir,0.8893222818137494
2610,Nuclear,0.6997782353872961
2611,Fossil Gas,0.8958333333333334
2611,Fossil Hard coal,0.5695695695695696
2611,Fossil Oil,0.7892671991032647
2611,Hydro Water Reservoir,0.8893222818137494
2611,Nuclear,0.6997782353872961
2612,Fossil Gas,0.8958333333333334
2612,Fossil Hard coal,0.5695695695695696
2612,Fossil Oil,0.7892671991032647
2612,Hydro Water Reservoir,0.924061433447099
2612,Nuclear,0.6997782353872961
2613,Fossil Gas,0.8958333333333334
2613,Fossil Hard coal,0.5695695695695696
2613,Fossil Oil,0.7892671991032647
2613,Hydro Water Reservoir,0.924061433447099
2613,Nuclear,0.6997782353872961
2614,Fossil Gas,0.8958333333333334
2614,Fossil Hard coal,0.5695695695695696
2614,Fossil Oil,0.7892671991032647
2614,Hydro Water Reservoir,0.924061433447099
2614,Nuclear,0.6997782353872961
2615,Fossil Gas,0.9455758426966292
2615,Fossil Hard coal,0.5695695695695696
2615,Fossil Oil,0.7892671991032647
2615,Hydro Water Reservoir,0.924061433447099
2615,Nuclear,0.6997782353872961
2616,Fossil Gas,0.9455758426966292
2616,Fossil Hard coal,0.5695695695695696
2616,Fossil Oil,0.7892671991032647
2616,Hydro Water Reservoir,0.924061433447099
2616,Nuclear,0.6997782353872961
2617,Fossil Gas,0.9455758426966292
2617,Fossil Hard coal,0.5695695695695696
2617,Fossil Oil,0.7892671991032647
2617,Hydro Water Reservoir,0.924061433447099
2617,Nuclear,0.6997782353872961
2618,Fossil Gas,0.9455758426966292
2618,Fossil Hard coal,0.5695695695695696
2618,Fossil Oil,0.7892671991032647
2618,Hydro Water Reservoir,0.924061433447099
2618,Nuclear,0.6997782353872961
2619,Fossil Gas,0.9455758426966292
2619,Fossil Hard coal,0.5695695695695696
2619,Fossil Oil,0.7892671991032647
2619,Hydro Water Reservoir,0.924061433447099
2619,Nuclear,0.6997782353872961
2620,Fossil Gas,0.9455758426966292
2620,Fossil Hard coal,0.5695695695695696
2620,Fossil Oil,0.7892671991032647
2620,Hydro Water Reservoir,0.924061433447099
2620,Nuclear,0.6997782353872961
2621,Fossil Gas,0.9455758426966292
2621,Fossil Hard coal,0.5695695695695696
2621,Fossil Oil,0.7892671991032647
2621,Hydro Water Reservoir,0.924061433447099
2621,Nuclear,0.6997782353872961
2622,Fossil Gas,0.9455758426966292
2622,Fossil Hard coal,0.5695695695695696
2622,Fossil Oil,0.7892671991032647
2622,Hydro Water Reservoir,0.924061433447099
2622,Nuclear,0.6997782353872961
2623,Fossil Gas,0.9455758426966292
2623,Fossil Hard coal,0.5695695695695696
2623,Fossil Oil,0.7892671991032647
2623,Hydro Water Reservoir,0.908946855192589
2623,Nuclear,0.6997782353872961
2624,Fossil Gas,0.9455758426966292
2624,Fossil Hard coal,0.5695695695695696
2624,Fossil Oil,0.7892671991032647
2624,Hydro Water Reservoir,0.908946855192589
2624,Nuclear,0.6997782353872961
2625,Fossil Gas,0.9455758426966292
2625,Fossil Hard coal,0.5695695695695696
2625,Fossil Oil,0.7892671991032647
2625,Hydro Water Reservoir,0.908946855192589
2625,Nuclear,0.6997782353872961
2626,Fossil Gas,0.9455758426966292
2626,Fossil Hard coal,0.5695695695695696
2626,Fossil Oil,0.7892671991032647
2626,Hydro Water Reservoir,0.908946855192589
2626,Nuclear,0.6997782353872961
2627,Fossil Gas,0.9455758426966292
2627,Fossil Hard coal,0.5695695695695696
2627,Fossil Oil,0.7892671991032647
2627,Hydro Water Reservoir,0.908946855192589
2627,Nuclear,0.6997782353872961
2628,Fossil Gas,0.9155079588014982
2628,Fossil Hard coal,0.5695695695695696
2628,Fossil Oil,0.7892671991032647
2628,Hydro Water Reservoir,0.908946855192589
2628,Nuclear,0.6997782353872961
2629,Fossil Gas,0.9155079588014982
2629,Fossil Hard coal,0.5695695695695696
2629,Fossil Oil,0.7892671991032647
2629,Hydro Water Reservoir,0.908946855192589
2629,Nuclear,0.6997782353872961
2630,Fossil Gas,0.9155079588014982
2630,Fossil Hard coal,0.5695695695695696
2630,Fossil Oil,0.7892671991032647
2630,Hydro Water Reservoir,0.908946855192589
2630,Nuclear,0.6997782353872961
