AREAS,TIMESTAMP,TECHNOLOGIES,intercept_param,margin_param,margin,fuel_price_param,fuel_price,co2_price_param,co2_price,energy_param,p0,p1,energy,price_sim,price_obs,intercept
FR,6677,Nuclear,0,0,24.74500000000001,0,0.0,0.0,6.7825,0.01584032947885316,0.0,0.01584032947885316,39.96999966617963,37.52863047045818,48.84,1
FR,6678,Nuclear,0,0,18.113000000000007,0,0.0,0.0,6.784583333333333,0.01584032947885316,0.0,0.01584032947885316,39.96999967100672,42.49229028122421,58.96,1
FR,6679,Nuclear,0,0,14.431000000000004,0,0.0,0.0,6.786666666666666,0.01584032947885316,0.0,0.01584032947885316,39.969999670968186,39.5429363173212,61.3,1
FR,6680,Nuclear,0,0,14.628000000000007,0,0.0,0.0,6.788749999999999,0.01584032947885316,0.0,0.01584032947885316,39.96999967094117,39.28382858539861,60.94,1
FR,6681,Nuclear,0,0,15.163000000000004,0,0.0,0.0,6.790833333333333,0.01584032947885316,0.0,0.01584032947885316,39.969999670938854,40.6343629624124,59.0,1
FR,6682,Nuclear,0,0,16.391000000000005,0,0.0,0.0,6.792916666666667,0.01584032947885316,0.0,0.01584032947885316,39.96999967091822,39.809512600749095,54.74,1
FR,6683,Nuclear,0,0,17.41400000000001,0,0.0,0.0,6.795,0.01584032947885316,0.0,0.01584032947885316,39.969999671005006,39.22812082241508,51.03,1
FR,6684,Nuclear,0,0,17.373000000000005,0,0.0,0.0,6.797083333333333,0.01584032947885316,0.0,0.01584032947885316,39.96999967020213,37.847823464957976,46.02,1
FR,6685,Nuclear,0,0,20.37400000000001,0,0.0,0.0,6.799166666666666,0.01584032947885316,0.0,0.01584032947885316,39.96999966849805,36.96908230391026,41.63,1
FR,6686,Nuclear,0,0,22.219,0,0.0,0.0,6.80125,0.01584032947885316,0.0,0.01584032947885316,39.84999966737455,38.607929745090225,41.63,1
FR,6687,Nuclear,0,0,22.873000000000005,0,0.0,0.0,6.803333333333333,0.01584032947885316,0.0,0.01584032947885316,39.849999667381795,37.35356647268134,35.44,1
FR,6688,Nuclear,0,0,22.617000000000004,0,0.0,0.0,6.805416666666666,0.01584032947885316,0.0,0.01584032947885316,39.52999967226933,38.519659653204116,44.67,1
FR,6689,Nuclear,0,0,20.957000000000008,0,0.0,0.0,6.807499999999999,0.01584032947885316,0.0,0.01584032947885316,39.64999967409628,40.945859994327826,50.73,1
FR,6690,Nuclear,0,0,16.29500000000001,0,0.0,0.0,6.809583333333333,0.01584032947885316,0.0,0.01584032947885316,39.64999967419933,43.31163844939914,61.51,1
FR,6691,Nuclear,0,0,13.534000000000013,0,0.0,0.0,6.8116666666666665,0.01584032947885316,0.0,0.01584032947885316,39.96999967103154,39.652313633229234,62.17,1
FR,6692,Nuclear,0,0,17.144000000000013,0,0.0,0.0,6.81375,0.01584032947885316,0.0,0.01584032947885316,39.969999670837595,38.513959380176466,51.52,1
FR,6693,Nuclear,0,0,19.57800000000001,0,0.0,0.0,6.815833333333333,0.01584032947885316,0.0,0.01584032947885316,39.96999967091999,40.36236965350379,51.53,1
FR,6694,Nuclear,0,0,15.89200000000001,0,0.0,0.0,6.817916666666666,0.01584032947885316,0.0,0.01584032947885316,39.96999967090362,40.66221097811396,48.46,1
FR,6695,Nuclear,0,0,17.55100000000001,0,0.0,0.0,6.819999999999999,0.01584032947885316,0.0,0.01584032947885316,39.96999967097894,37.95458264474332,52.29,1
FR,6696,Nuclear,0,0,20.635999999999996,0,0.0,0.0,6.822083333333333,0.01584032947885316,0.0,0.01584032947885316,39.05499967340128,35.47364273412304,46.94,1
FR,6697,Nuclear,0,0,19.556000000000004,0,0.0,0.0,6.824166666666667,0.01584032947885316,0.0,0.01584032947885316,37.74499969106572,33.91371267905483,44.64,1
FR,6698,Nuclear,0,0,23.738,0,0.0,0.0,6.82625,0.01584032947885316,0.0,0.01584032947885316,38.65999963546245,33.421807116985725,41.9,1
FR,6699,Nuclear,0,0,25.955,0,0.0,0.0,6.828333333333333,0.01584032947885316,0.0,0.01584032947885316,38.659999619303036,32.45976162860099,35.93,1
FR,6700,Nuclear,0,0,26.649,0,0.0,0.0,6.830416666666666,0.01584032947885316,0.0,0.01584032947885316,38.65999961841214,31.982811971687227,38.59,1
FR,6701,Nuclear,0,0,25.300000000000004,0,0.0,0.0,6.8325,0.01584032947885316,0.0,0.01584032947885316,38.65999961977737,33.34712296470532,45.14,1
FR,6702,Nuclear,0,0,22.954,0,0.0,0.0,6.834583333333333,0.01584032947885316,0.0,0.01584032947885316,38.6599996404486,35.62221111250844,49.4,1
FR,6703,Nuclear,0,0,21.230000000000004,0,0.0,0.0,6.836666666666666,0.01584032947885316,0.0,0.01584032947885316,38.65999964094107,37.600495253849154,48.77,1
FR,6704,Nuclear,0,0,20.08,0,0.0,0.0,6.83875,0.01584032947885316,0.0,0.01584032947885316,38.65999964098299,36.71542273408011,50.5,1
FR,6705,Nuclear,0,0,19.813000000000002,0,0.0,0.0,6.840833333333333,0.01584032947885316,0.0,0.01584032947885316,38.659999640714375,37.03879267549701,46.44,1
FR,6706,Nuclear,0,0,21.065000000000005,0,0.0,0.0,6.8429166666666665,0.01584032947885316,0.0,0.01584032947885316,38.65999963674034,37.12831020543412,44.76,1
FR,6707,Nuclear,0,0,21.432000000000002,0,0.0,0.0,6.845,0.01584032947885316,0.0,0.01584032947885316,38.65999944483039,36.645093515188,44.0,1
FR,6708,Nuclear,0,0,20.966,0,0.0,0.0,6.847083333333333,0.01584032947885316,0.0,0.01584032947885316,38.65999924867139,34.67493637763769,41.21,1
FR,6709,Nuclear,0,0,25.124000000000002,0,0.0,0.0,6.849166666666666,0.01584032947885316,0.0,0.01584032947885316,38.6599992377116,33.65393888854192,37.02,1
FR,6710,Nuclear,0,0,26.716,0,0.0,0.0,6.851249999999999,0.01584032947885316,0.0,0.01584032947885316,38.65999846534468,33.824097880441656,35.0,1
FR,6711,Nuclear,0,0,27.944000000000003,0,0.0,0.0,6.8533333333333335,0.01584032947885316,0.0,0.01584032947885316,38.65999719659557,33.489774412384705,37.29,1
FR,6712,Nuclear,0,0,28.082,0,0.0,0.0,6.855416666666667,0.01584032947885316,0.0,0.01584032947885316,38.65999688855748,35.12234812800803,43.02,1
FR,6713,Nuclear,0,0,25.227000000000004,0,0.0,0.0,6.8575,0.01584032947885316,0.0,0.01584032947885316,38.659999245947496,40.263593825967256,52.98,1
FR,6714,Nuclear,0,0,21.537000000000006,0,0.0,0.0,6.859583333333333,0.01584032947885316,0.0,0.01584032947885316,38.65999941875325,42.519655866557244,61.84,1
FR,6715,Nuclear,0,0,17.790000000000006,0,0.0,0.0,6.861666666666666,0.01584032947885316,0.0,0.01584032947885316,38.65999941814007,40.75263023445445,57.06,1
FR,6716,Nuclear,0,0,20.911,0,0.0,0.0,6.86375,0.01584032947885316,0.0,0.01584032947885316,38.65999938067123,40.10953695695906,52.79,1
FR,6717,Nuclear,0,0,23.224000000000004,0,0.0,0.0,6.865833333333333,0.01584032947885316,0.0,0.01584032947885316,38.65999926638558,43.03210671047901,53.36,1
FR,6718,Nuclear,0,0,19.132000000000005,0,0.0,0.0,6.867916666666667,0.01584032947885316,0.0,0.01584032947885316,38.65999941806263,41.00547199300101,47.82,1
FR,6719,Nuclear,0,0,19.583000000000006,0,0.0,0.0,6.87,0.01584032947885316,0.0,0.01584032947885316,38.65999941767128,38.878141053772374,45.4,1
FR,6720,Nuclear,0,0,22.72800000000001,0,0.0,0.0,6.872083333333333,0.01584032947885316,0.0,0.01584032947885316,37.584999266850375,36.10696095105606,40.77,1
FR,6721,Nuclear,0,0,22.89200000000001,0,0.0,0.0,6.8741666666666665,0.01584032947885316,0.0,0.01584032947885316,37.584999266877205,32.31128116126528,40.77,1
FR,6722,Nuclear,0,0,26.174000000000007,0,0.0,0.0,6.87625,0.01584032947885316,0.0,0.01584032947885316,37.58499872000714,30.36209909163584,36.25,1
FR,6723,Nuclear,0,0,27.360000000000007,0,0.0,0.0,6.878333333333333,0.01584032947885316,0.0,0.01584032947885316,37.58499807097829,29.054675558811024,39.15,1
FR,6724,Nuclear,0,0,27.991000000000007,0,0.0,0.0,6.880416666666666,0.01584032947885316,0.0,0.01584032947885316,37.5849992661326,27.423401464782085,39.67,1
FR,6725,Nuclear,0,0,26.49900000000001,0,0.0,0.0,6.8825,0.01584032947885316,0.0,0.01584032947885316,37.58499925664554,27.742714590575293,41.79,1
FR,6726,Nuclear,0,0,26.104000000000006,0,0.0,0.0,6.8845833333333335,0.01584032947885316,0.0,0.01584032947885316,38.659999246047796,28.410339853705946,42.0,1
FR,6727,Nuclear,0,0,25.427000000000007,0,0.0,0.0,6.886666666666667,0.01584032947885316,0.0,0.01584032947885316,38.65999924616478,30.026057623568132,31.45,1
FR,6728,Nuclear,0,0,23.491000000000007,0,0.0,0.0,6.88875,0.01584032947885316,0.0,0.01584032947885316,38.659999676126006,31.494781188080793,40.48,1
FR,6729,Nuclear,0,0,21.875000000000007,0,0.0,0.0,6.890833333333333,0.01584032947885316,0.0,0.01584032947885316,38.65999967815739,32.404625422670485,40.09,1
FR,6730,Nuclear,0,0,21.044000000000004,0,0.0,0.0,6.892916666666666,0.01584032947885316,0.0,0.01584032947885316,38.65999967820859,31.938610734888865,44.46,1
FR,6731,Nuclear,0,0,19.066000000000003,0,0.0,0.0,6.895,0.01584032947885316,0.0,0.01584032947885316,38.65999967820678,33.19254185255225,47.48,1
FR,6732,Nuclear,0,0,18.306000000000004,0,0.0,0.0,6.897083333333333,0.01584032947885316,0.0,0.01584032947885316,38.65999967821283,31.058697046112908,41.39,1
FR,6733,Nuclear,0,0,22.970000000000006,0,0.0,0.0,6.899166666666667,0.01584032947885316,0.0,0.01584032947885316,38.65999967322239,25.56837118696701,32.67,1
FR,6734,Nuclear,0,0,24.329000000000008,0,0.0,0.0,6.90125,0.01584032947885316,0.0,0.01584032947885316,38.56499967231203,26.76698311600426,32.13,1
FR,6735,Nuclear,0,0,25.449000000000005,0,0.0,0.0,6.903333333333333,0.01584032947885316,0.0,0.01584032947885316,38.56499967238074,27.155214496107142,29.07,1
FR,6736,Nuclear,0,0,26.531,0,0.0,0.0,6.9054166666666665,0.01584032947885316,0.0,0.01584032947885316,38.65999967155859,29.27962717206716,36.85,1
FR,6737,Nuclear,0,0,23.813000000000002,0,0.0,0.0,6.9075,0.01584032947885316,0.0,0.01584032947885316,38.659999681928355,34.534221708181484,40.05,1
FR,6738,Nuclear,0,0,18.876000000000005,0,0.0,0.0,6.909583333333333,0.01584032947885316,0.0,0.01584032947885316,38.659999683527246,40.53279697799185,58.14,1
FR,6739,Nuclear,0,0,14.748000000000005,0,0.0,0.0,6.911666666666666,0.01584032947885316,0.0,0.01584032947885316,38.65999968355362,42.17766667126641,59.94,1
FR,6740,Nuclear,0,0,17.142000000000003,0,0.0,0.0,6.91375,0.01584032947885316,0.0,0.01584032947885316,38.659999683510655,40.88721130879981,51.85,1
FR,6741,Nuclear,0,0,19.671,0,0.0,0.0,6.9158333333333335,0.01584032947885316,0.0,0.01584032947885316,38.65999968347956,41.52723556645846,51.32,1
FR,6742,Nuclear,0,0,15.808,0,0.0,0.0,6.917916666666667,0.01584032947885316,0.0,0.01584032947885316,38.65999968342751,43.08604032091283,44.09,1
